time,total_squared_error,marker_error_RMS,marker_error_max,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l
11.75000000,0.01411511,0.01811790,0.05348011,1176,11.75000000,-123.52881,494.36168,-393.53275,-89.25979,370.49356,-415.57907,-284.52913,96.95954,-444.60636,-352.03126,64.72701,-498.84698,-168.66802,38.83005,-379.77797,-121.65638,59.92291,-447.72913,-150.64058,500.68253,-904.80696,-95.59982,397.99247,-899.87165,-276.49941,94.00524,-874.54009,-338.24700,68.01326,-816.05291,-147.54090,35.24212,-921.12803,-106.93771,58.73398,-856.67721,-126.20030,266.50751,-447.08560,-152.44187,378.59123,-370.02650,-182.17353,265.89778,-384.56017,-178.53413,421.05248,-929.06353,-194.04698,300.12716,-937.68005,-310.77354,664.72333,-441.42836,-202.16996,634.24061,-438.19013,-189.20047,601.09501,-381.31702,-333.77030,590.68775,-357.87049,-218.42272,556.40879,-363.80940,-354.88098,655.05635,-837.59316,-224.01440,628.06975,-868.35723,-387.23321,560.51456,-888.27418,-254.51130,529.59426,-913.54028,-439.62746,697.43148,-477.07207,-573.02224,754.85010,-561.76939,-404.70145,660.01921,-731.28913,-571.03715,751.47542,-659.21520,-272.04677,1151.02060,-593.81596,-210.59311,1083.78175,-415.08236,-183.39429,1089.92973,-736.07214,-167.44678,1026.10556,-560.56900,-169.21462,1023.08083,-601.95342,-151.00861,968.67863,-327.99699,-101.21948,742.40410,-337.02979,-81.38957,789.85292,-258.09676,21.98866,894.42407,-338.22081,105.55511,953.72210,-397.63469,136.61971,924.97978,-396.12642,-92.40024,986.12690,-809.73166,-23.71693,764.28173,-806.88239,17.03843,827.74277,-852.37773,45.33320,912.40221,-711.88453,106.10625,969.24892,-630.03762,146.85570,951.61560,-644.11092,-511.97292,627.72413,-501.02750,-498.53575,594.86796,-711.43988,-505.94248,621.35327,-510.94753,-502.45796,615.43059,-681.96704,11.75000000,-19.46031431,-3.01098332,-3.64602092,-0.42003599,0.67409772,-0.60564234,91.69607585,-2.92447974,-4.93950771,94.68223966,1.65251683,25.61990343,-12.03218452,-7.49999987,96.96557063,-21.76340225,5.88367629,95.20047596,1.66156175,20.90837701,7.23658994,-7.49999987,-27.24128729,5.39043768,2.09631068,74.88111255,-12.76085774,16.51705507,112.06864939,92.66897063,82.54393045,-8.32210214,33.15081135,108.73787626,109.08231274
11.76000000,0.01365021,0.01781704,0.05245537,1177,11.76000000,-122.63529,494.50860,-394.04365,-88.88958,370.41293,-415.77274,-284.55256,97.03194,-444.48687,-352.09752,64.78156,-498.67116,-168.67170,38.86588,-379.68584,-121.60761,59.86392,-447.70649,-150.22930,500.97045,-904.44730,-95.51301,397.95391,-899.69601,-276.57564,94.03659,-874.46439,-338.16842,68.04439,-816.07478,-147.55096,35.21096,-921.13134,-106.97744,58.73558,-856.72203,-125.94881,266.42950,-447.14378,-151.90872,378.58839,-370.12264,-181.86971,265.81877,-384.57671,-178.39182,421.13998,-928.84739,-194.04368,300.26967,-937.75530,-306.52756,669.09896,-440.65109,-198.69198,636.23038,-437.85561,-186.32303,602.70265,-381.12363,-330.93102,595.12613,-357.35980,-216.38947,558.41862,-363.78290,-351.49610,659.90295,-838.19164,-221.25576,629.98057,-868.60726,-385.80298,565.35451,-887.65012,-253.67374,531.89441,-913.32990,-434.65275,704.84563,-475.72228,-570.04255,763.65019,-560.67894,-401.22680,667.77370,-730.18250,-568.21862,760.28607,-658.13777,-269.38230,1159.65983,-593.03324,-207.84852,1092.27256,-414.46748,-181.18646,1098.70865,-735.35256,-164.94968,1034.85441,-560.21192,-166.68462,1031.79999,-601.49470,-148.31870,977.16431,-327.62699,-98.43829,750.98743,-336.79103,-78.80278,798.21939,-257.68376,24.16715,903.37200,-337.40929,107.54623,963.17925,-396.48348,138.73834,934.66955,-395.12234,-90.28101,995.19216,-808.98493,-21.42252,773.34589,-806.03652,19.36005,836.86774,-851.70137,47.16088,921.70066,-711.10912,107.62832,978.93524,-629.17104,148.46367,961.35611,-643.14832,-508.38729,635.90163,-499.88184,-495.66274,603.12230,-710.36641,-502.15033,629.39268,-509.62451,-498.95044,623.48981,-680.62628,11.76000000,-19.41119583,-2.73006482,-3.37666925,-0.41681434,0.68240061,-0.60502080,90.59724928,-3.01187337,-4.67045237,93.73078966,1.63591089,25.65012431,-12.53123374,-7.49999987,95.43817317,-21.61246217,5.08918431,93.98022687,1.64026439,21.04732980,7.32843362,-7.49999987,-27.22029713,5.06642715,1.89358690,74.50359169,-12.80559248,15.75071272,112.89436347,92.74814500,82.61010660,-8.00935221,33.22003717,109.01604573,109.11225081
11.77000000,0.01327480,0.01757032,0.05207188,1178,11.77000000,-121.94069,494.86274,-394.39489,-88.66938,370.44226,-415.95230,-284.59904,97.13780,-444.28032,-352.12997,64.84799,-498.46842,-168.72150,38.79483,-379.68001,-121.63900,59.80052,-447.67802,-150.01276,501.37356,-903.97719,-95.65721,398.12020,-899.50459,-276.68219,94.13602,-874.33917,-338.18978,68.05812,-816.06764,-147.55231,35.26221,-921.20568,-107.00384,58.74746,-856.72939,-125.77794,266.41443,-447.19428,-151.60157,378.76167,-370.18324,-181.70799,265.86707,-384.52448,-178.47143,421.38119,-928.58516,-194.20588,300.60081,-937.84366,-302.36321,673.57288,-439.75233,-195.39781,638.35403,-437.47061,-183.57615,604.25826,-380.80674,-328.35712,599.57293,-357.02179,-214.48321,560.42024,-363.71157,-348.21325,664.72077,-838.12275,-218.61017,632.10236,-868.76202,-384.41214,570.45600,-886.79987,-253.00724,534.43787,-912.96388,-429.71131,712.37289,-474.17071,-567.02974,772.79937,-559.71151,-397.62267,675.04441,-728.73070,-565.54672,769.35169,-657.02572,-266.91368,1168.66859,-592.22059,-205.29600,1101.15424,-413.74103,-179.22526,1107.97994,-734.86901,-162.55276,1043.91232,-559.72188,-164.31862,1040.92072,-600.99241,-145.82230,985.87890,-327.32282,-96.06335,759.66467,-336.34003,-76.60483,806.80915,-257.14039,25.96987,912.42645,-336.64761,109.19702,972.63051,-395.51609,140.56923,944.30887,-394.25823,-88.40076,1004.51263,-808.42791,-19.65715,782.70833,-805.64937,21.21810,846.09884,-851.08904,48.62416,931.10210,-710.39263,108.77704,988.51077,-628.44884,149.68020,971.17586,-642.49526,-505.08576,644.39312,-498.44988,-492.98919,611.23741,-708.91452,-498.34963,637.58166,-507.82829,-495.74509,631.52368,-678.80983,11.77000000,-19.73938031,-2.79835861,-3.31898476,-0.41365447,0.69007507,-0.60401070,89.77129102,-2.85600348,-4.81003330,92.59871857,1.61615252,25.57073817,-12.46907416,-7.49999987,94.59866426,-21.70853485,4.75353688,92.84140499,1.62038820,21.04083818,7.39884874,-7.49999987,-26.58564185,5.16539064,1.92510314,74.08938286,-12.86819605,15.73528329,112.98638832,92.76381510,82.28345964,-7.99333349,33.42283580,109.08889211,109.13442673
11.78000000,0.01308022,0.01744108,0.05152645,1179,11.78000000,-121.40722,495.29453,-394.66283,-88.59586,370.52985,-416.20328,-284.64228,97.19793,-444.13740,-352.15490,64.89341,-498.22023,-168.73221,38.71837,-379.70978,-121.73333,59.77118,-447.65797,-149.93943,501.93301,-903.52011,-95.93600,398.48293,-899.32706,-276.78059,94.28862,-874.22147,-338.26779,68.04788,-815.99402,-147.54954,35.35001,-921.30976,-107.02352,58.77748,-856.71007,-125.74136,266.50756,-447.32138,-151.49538,378.99714,-370.33737,-181.56875,265.97785,-384.48088,-178.77714,421.75901,-928.26055,-194.51596,301.06828,-937.77764,-298.37273,677.59821,-439.61936,-192.11633,640.58270,-436.87524,-180.91942,605.65728,-380.46509,-325.82060,604.02549,-356.73107,-212.74538,562.56631,-363.56019,-344.98572,669.60521,-837.64777,-216.15437,634.41975,-868.78211,-383.07624,575.85271,-886.03251,-252.50757,537.18109,-912.34386,-424.78371,718.73814,-474.53871,-564.03915,782.25604,-558.64663,-396.93269,682.38256,-729.64541,-562.81279,778.70987,-656.05769,-264.56691,1178.00284,-591.47397,-203.05178,1110.33484,-413.17259,-177.47071,1117.66318,-734.56110,-160.18714,1053.30209,-559.14403,-162.07860,1050.33265,-600.37591,-143.53833,994.85519,-327.00358,-93.98826,768.41764,-335.73680,-74.78639,815.67304,-256.54455,27.46132,921.56235,-335.93305,110.58381,982.04023,-394.73680,142.11222,953.84444,-393.44156,-86.74690,1014.03492,-808.07523,-18.34824,792.21253,-805.49823,22.68682,855.47422,-850.54075,49.72048,940.47933,-709.70204,109.60548,997.93935,-627.88458,150.55846,980.80954,-641.98497,-502.22254,652.32430,-498.42601,-493.02158,619.84963,-709.10099,-496.32524,645.78610,-508.25972,-494.17269,639.56184,-679.22498,11.78000000,-20.16399767,-2.71875145,-2.77631507,-0.41097296,0.69760365,-0.60460944,89.10131787,-3.32565611,-4.78027419,91.51196311,1.59718506,25.43695921,-12.60682281,-7.49999987,93.74574345,-21.03252573,4.27646799,91.54787683,1.59781187,20.97383618,7.39193018,-7.49999987,-25.88069802,5.33199734,1.56740357,73.62557579,-13.08876997,15.41944827,113.55671310,92.83682145,81.94566923,-7.78026182,33.55219470,109.36346231,109.18075277
11.79000000,0.01306766,0.01743270,0.05140614,1180,11.79000000,-121.05581,495.70111,-394.98077,-88.67379,370.65902,-416.55393,-284.67572,97.19787,-444.08718,-352.19843,64.90936,-498.04966,-168.68641,38.71679,-379.71354,-121.75808,59.82176,-447.63010,-150.03516,502.68217,-903.09626,-96.29184,398.90411,-899.10284,-276.85432,94.44632,-874.13561,-338.32787,68.08517,-815.93416,-147.55660,35.37136,-921.29595,-107.03935,58.82555,-856.68041,-125.86202,266.65899,-447.47861,-151.55678,379.14691,-370.58870,-181.57874,266.17398,-384.49259,-179.25737,422.12555,-927.69025,-194.95426,301.53714,-937.50244,-294.55038,681.34228,-440.05995,-188.85028,642.82065,-436.18937,-178.35558,607.08936,-380.15392,-323.27399,608.52836,-356.37652,-211.19591,564.77959,-363.50641,-341.74979,674.75998,-837.42669,-213.81775,636.74827,-868.62757,-381.82373,581.46592,-885.29121,-252.14383,540.04367,-911.58926,-419.87708,724.42407,-476.26281,-561.15149,791.87781,-557.49112,-398.05818,690.34487,-732.24162,-560.03445,788.35465,-655.22532,-262.34534,1187.67443,-590.75863,-200.92324,1119.66182,-412.66258,-175.77163,1127.59878,-734.19974,-157.99208,1063.07234,-558.60481,-159.95608,1060.12372,-599.91808,-141.48175,1004.10989,-326.65760,-92.25060,777.30096,-335.30938,-73.33766,824.69713,-256.13320,28.67601,930.72704,-335.33748,111.72228,991.40772,-394.05154,143.34050,963.26510,-392.63905,-85.31086,1023.74630,-807.75358,-17.43378,801.71906,-805.38090,23.80589,865.04179,-850.22253,50.48771,949.80394,-709.25289,110.20642,1007.27488,-627.35942,151.24670,990.10470,-641.36407,-499.50032,659.86872,-499.53008,-494.56501,629.13499,-710.61347,-495.37048,654.03859,-510.41545,-493.41667,647.87573,-681.36271,11.79000000,-20.70032210,-2.60109499,-1.84071682,-0.40866633,0.70500615,-0.60659605,88.56615340,-4.36393486,-4.78564429,90.45365181,1.57871404,25.32158259,-12.59404256,-7.49999987,92.98925926,-19.74696110,3.77973009,90.12706209,1.57301398,20.74964449,7.18936605,-7.49999987,-24.95944455,5.70296750,0.80323167,73.18800729,-13.32665456,15.30101786,113.88951067,92.89939364,81.50034275,-7.59319368,33.67568400,109.46721274,109.20879475
11.80000000,0.01286038,0.01729389,0.05105323,1181,11.80000000,-120.95706,496.19029,-395.35520,-88.89998,370.89184,-416.88382,-284.72578,97.21664,-443.99760,-352.25280,64.92654,-497.97480,-168.65434,38.70032,-379.72103,-121.73180,59.90181,-447.56213,-150.35691,503.59052,-902.52665,-96.81724,399.28349,-898.67801,-276.93675,94.56671,-874.04154,-338.35914,68.16949,-815.92045,-147.57401,35.33536,-921.18055,-107.05428,58.87825,-856.65463,-126.08907,266.82109,-447.57878,-151.78871,379.29911,-370.86860,-181.89869,266.58444,-384.42889,-179.89318,422.46869,-926.93695,-195.54042,301.92238,-937.12235,-290.75305,685.47763,-439.86050,-185.72017,645.03500,-435.54078,-175.96145,608.62408,-379.81545,-320.91092,613.06774,-356.03117,-209.81016,566.90310,-363.58195,-338.57611,680.06093,-837.40553,-211.47615,638.97146,-868.38975,-380.67332,587.23330,-884.47797,-251.91903,543.04139,-910.98498,-414.98158,731.05219,-476.54593,-558.34983,801.55953,-556.52199,-396.78345,698.51827,-733.00248,-557.38934,798.16255,-654.36083,-260.33274,1197.65755,-589.98316,-198.81171,1129.24994,-411.98005,-174.08387,1137.72798,-733.67699,-156.00847,1073.12990,-558.15614,-157.93296,1070.40516,-599.72036,-139.68230,1013.56214,-326.27282,-91.28321,786.62435,-335.23222,-72.26390,833.78375,-255.94550,29.61244,939.86932,-334.92694,112.64078,1000.69469,-393.44936,144.27019,972.49629,-392.13028,-84.05496,1033.65563,-807.47019,-16.92586,811.25957,-805.34516,24.58345,874.66219,-850.12332,51.00986,959.15491,-709.05101,110.66648,1016.53988,-626.88741,151.81303,999.29144,-640.77309,-496.55453,668.03302,-499.66710,-493.97383,638.37388,-710.98510,-493.04254,662.41606,-510.93777,-491.36579,656.48238,-681.85193,11.80000000,-21.16372067,-2.40360283,-1.30837721,-0.40597813,0.71287385,-0.60728028,87.92895050,-4.87597914,-4.67918632,89.29115059,1.55842457,25.24711202,-12.52561497,-7.49999987,92.08720067,-19.03186048,3.17782452,88.71072263,1.54829419,20.34757226,6.76768968,-7.49999987,-24.09596828,5.77110593,0.30121830,72.52138931,-13.34429189,15.12778992,114.21342088,92.97075651,80.91920927,-7.55990823,33.79935139,109.70371739,109.25323797
11.81000000,0.01249494,0.01704641,0.05056458,1182,11.81000000,-121.11504,496.82710,-395.74854,-89.31064,371.29314,-417.07998,-284.81004,97.27432,-443.84413,-352.30434,64.92967,-497.89731,-168.66046,38.63928,-379.73987,-121.74980,59.97982,-447.50088,-150.87328,504.54909,-901.78504,-97.61410,399.69969,-898.02268,-277.06121,94.66764,-873.93795,-338.35551,68.20135,-815.84629,-147.59093,35.32856,-921.13170,-107.06980,58.92139,-856.62584,-126.42489,267.04191,-447.59379,-152.20808,379.62663,-371.06559,-182.27895,266.97334,-384.40056,-180.74814,422.93206,-926.30746,-196.29753,302.36663,-936.77803,-286.84614,690.03381,-438.82311,-182.74025,647.16945,-434.92063,-173.74589,610.11688,-379.44753,-318.70577,617.60247,-355.78238,-208.53659,569.07900,-363.47521,-335.51845,685.28983,-837.17851,-209.22447,641.16521,-868.19894,-379.63155,593.12413,-883.71557,-251.89354,546.20519,-910.60746,-409.98721,738.71682,-474.96433,-555.60637,811.34214,-555.72096,-392.66296,706.54653,-731.51867,-554.88893,808.07279,-653.54866,-258.52298,1207.87127,-589.19493,-196.86818,1139.21998,-411.25125,-172.49531,1148.05654,-733.07658,-154.16776,1083.37802,-557.76828,-156.04428,1080.96440,-599.32035,-138.16399,1023.10896,-325.84850,-91.17285,796.40641,-335.38003,-71.56363,842.92577,-255.86718,30.31832,948.99207,-334.68341,113.40715,1009.84759,-392.99117,144.97673,981.55726,-392.05352,-82.91261,1043.67712,-807.34071,-16.83023,820.97852,-805.58573,25.04374,884.19850,-850.05468,51.31012,968.52144,-708.86258,111.01190,1025.68302,-626.58984,152.19270,1008.53546,-640.56906,-493.39031,676.93388,-498.51209,-490.95702,647.30276,-709.82863,-489.12043,670.90137,-509.28790,-487.86735,665.18924,-680.21569,11.81000000,-21.45095734,-2.46259806,-1.28820660,-0.40279913,0.72123054,-0.60625630,86.97457351,-4.70725822,-4.89335086,87.95030903,1.53502247,25.18673712,-12.39717705,-7.49999987,91.13498718,-19.14388242,2.81740577,87.40372431,1.52548277,20.24822140,6.77797108,-7.49999987,-23.39163291,5.80430546,0.28113754,71.78421398,-13.35781573,15.22286401,114.28237074,92.98633832,80.25946836,-7.65188097,34.03125241,109.79677102,109.28203946
11.82000000,0.01205131,0.01674106,0.04970538,1183,11.82000000,-121.44598,497.50361,-396.13703,-89.94007,371.80130,-417.22601,-284.92372,97.27538,-443.73923,-352.34819,64.91034,-497.79221,-168.66636,38.61936,-379.74571,-121.81228,60.07545,-447.51023,-151.54778,505.49711,-901.06871,-98.64287,400.30981,-897.38009,-277.22774,94.79886,-873.88837,-338.32872,68.17575,-815.71222,-147.60326,35.36534,-921.19781,-107.09538,58.94413,-856.60273,-126.91447,267.38017,-447.57481,-152.82054,380.11041,-371.15123,-182.49450,267.08782,-384.59668,-181.87114,423.53718,-925.82524,-197.16088,302.99020,-936.51792,-282.82103,694.57746,-437.72127,-179.85814,649.17241,-434.35749,-171.63320,611.51081,-379.19261,-316.48568,622.16717,-355.57830,-207.38067,571.42382,-363.18255,-332.53496,690.46949,-836.93203,-207.27119,643.45710,-868.12098,-378.64703,599.06403,-883.06758,-252.06557,549.40559,-910.15422,-404.78138,746.47191,-473.17135,-552.94942,821.26315,-554.82157,-388.29007,714.75298,-729.86418,-552.39063,818.09981,-652.84440,-256.81224,1218.30860,-588.53375,-195.16811,1149.45436,-410.63411,-171.00770,1158.62939,-732.63167,-152.46373,1093.87359,-557.34376,-154.35323,1091.58635,-598.60351,-136.90343,1032.80460,-325.42078,-91.16925,806.01261,-335.40760,-71.18808,852.16685,-255.77753,30.86713,958.14240,-334.47010,114.02450,1018.99296,-392.75181,145.54273,990.57821,-392.00139,-81.88939,1053.77262,-807.32710,-17.07954,830.87073,-806.08780,25.20377,893.81284,-850.12207,51.45332,977.85481,-708.76954,111.23545,1034.69238,-626.50206,152.36160,1017.64355,-640.76328,-490.11747,685.95773,-497.27029,-487.68140,656.35150,-708.57930,-485.05401,679.48247,-507.49292,-484.07890,673.96490,-678.46063,11.82000000,-21.70932363,-2.33690354,-1.40732729,-0.39955582,0.72986967,-0.60478453,86.01017542,-4.31950679,-4.79529403,86.53555869,1.51033042,25.12727542,-12.47104875,-7.49999987,90.00410461,-19.36206224,2.30103346,86.02122382,1.50135358,19.93371505,6.71484273,-7.49999987,-22.79360324,5.56568381,0.38208600,70.88581660,-13.21077977,14.91031274,114.75850677,93.03870504,79.49487771,-7.73075049,34.07295152,110.29694327,109.35616606
11.83000000,0.01163059,0.01644624,0.04896447,1184,11.83000000,-121.91887,498.16170,-396.51437,-90.75444,372.32030,-417.45319,-285.06083,97.16266,-443.72117,-352.40400,64.88978,-497.69784,-168.66720,38.64646,-379.75645,-121.89594,60.14431,-447.56316,-152.42080,506.49397,-900.41801,-99.80676,401.14453,-896.96393,-277.41806,94.94399,-873.91362,-338.35984,68.21143,-815.71074,-147.61217,35.41173,-921.30858,-107.14919,58.93268,-856.63708,-127.50198,267.82668,-447.63172,-153.60694,380.60917,-371.28182,-182.83568,267.24632,-384.79747,-183.20155,424.17576,-925.19248,-198.09116,303.65785,-936.24004,-278.79582,699.02833,-436.78418,-177.06560,651.11527,-433.86240,-169.70562,612.90797,-379.03465,-314.26963,626.79234,-355.33681,-206.40619,573.74363,-363.10037,-329.60243,695.73545,-837.07773,-205.58242,645.81771,-868.07686,-377.69349,604.96758,-882.41489,-252.35706,552.48544,-909.37944,-399.42928,754.13336,-471.65631,-550.37642,831.23076,-553.91463,-384.20342,723.15766,-728.26672,-549.81907,828.17339,-652.02307,-255.18400,1228.98205,-587.98502,-193.64672,1159.82292,-410.00087,-169.57193,1169.42155,-732.42163,-150.90544,1104.60800,-556.78282,-152.84717,1102.35600,-598.04005,-135.85863,1042.71498,-324.99764,-90.77670,815.06076,-335.05759,-71.05927,861.55854,-255.56625,31.23388,967.35064,-334.21372,114.44527,1028.23834,-392.78498,145.97675,999.58308,-391.69530,-81.05700,1064.01833,-807.24381,-17.60144,840.75792,-806.67582,25.05647,903.65761,-850.54767,51.53766,987.16986,-708.93577,111.39846,1043.60965,-626.61387,152.43784,1026.45078,-641.03154,-486.75672,694.93806,-496.14130,-484.57155,665.53550,-707.48583,-481.12779,688.15876,-506.10515,-480.15732,682.83594,-676.90832,11.83000000,-21.95306449,-2.29828082,-1.34853818,-0.39629360,0.73846772,-0.60380645,85.00096796,-4.16677641,-4.84553315,85.12787139,1.48576164,24.99658235,-12.51275911,-7.49999987,88.90554294,-19.40995587,1.82267102,84.60832383,1.47669383,19.71956996,6.74210338,-7.49999987,-22.12079362,5.49998335,0.37681938,70.00468873,-13.26209405,14.83845681,115.04263924,93.09348224,78.74135941,-7.81498580,34.27000789,110.47291691,109.40618162
11.84000000,0.01120532,0.01614277,0.04834119,1185,11.84000000,-122.58622,498.90230,-396.91125,-91.70628,372.88874,-417.71077,-285.21959,97.04768,-443.71362,-352.49923,64.84939,-497.62342,-168.67606,38.66268,-379.78112,-121.98898,60.16628,-447.61285,-153.49749,507.57827,-899.65180,-101.10881,402.07346,-896.61651,-277.61775,95.02711,-873.93985,-338.47274,68.33175,-815.90585,-147.61872,35.44061,-921.42162,-107.21808,58.87567,-856.74653,-128.12693,268.33878,-447.80465,-154.54983,381.06300,-371.57263,-183.55341,267.71040,-384.84254,-184.67469,424.83843,-924.31232,-199.19477,304.28010,-935.81688,-274.92917,703.49187,-435.83820,-174.41373,653.08622,-433.34454,-168.09815,614.40069,-378.71495,-312.15402,631.39953,-355.07247,-205.63726,575.94758,-363.23176,-326.73774,701.08033,-837.47137,-203.94182,648.10707,-867.92597,-376.83964,610.82222,-881.69709,-252.72090,555.50090,-908.51158,-394.12295,761.82979,-470.14769,-547.83721,841.16074,-553.23292,-379.65684,731.54553,-726.66725,-547.21430,838.22770,-651.11832,-253.72251,1239.79704,-587.41186,-192.27650,1170.31652,-409.30882,-168.24549,1180.29543,-732.22323,-149.43934,1115.46269,-556.13432,-151.43189,1113.31849,-597.70762,-135.04067,1052.65867,-324.50105,-90.57679,824.12506,-334.56384,-71.13378,871.09508,-255.28303,31.36051,976.56049,-334.03328,114.68382,1037.31544,-392.94943,146.20982,1008.48449,-391.49097,-80.40941,1074.38399,-807.06332,-18.37253,850.57603,-807.27625,24.65418,913.51408,-851.11245,51.54371,996.46467,-709.25860,111.58160,1052.46944,-626.88764,152.53821,1035.08050,-641.21567,-483.33044,703.89125,-495.07031,-481.12240,674.70523,-706.44756,-477.05522,696.78715,-504.77120,-475.96933,691.67281,-675.43398,11.84000000,-22.19209658,-2.33483792,-1.29834223,-0.39295024,0.74703232,-0.60286736,83.96298678,-4.03419817,-5.03950707,83.69730864,1.46079361,24.89670640,-12.43137289,-7.49999987,87.85480428,-19.48647151,1.40522704,83.22552280,1.45255939,19.59721650,6.82011190,-7.49999987,-21.39746038,5.52897236,0.37755923,69.10385526,-13.37292078,14.94100135,115.17876797,93.12458646,77.90697832,-7.98979006,34.50975717,110.53787053,109.43397813
11.85000000,0.01080552,0.01585216,0.04772676,1186,11.85000000,-123.47521,499.80547,-397.31782,-92.79638,373.59679,-417.89404,-285.39976,97.04916,-443.64079,-352.61205,64.77459,-497.57327,-168.67704,38.67155,-379.79246,-122.04576,60.24125,-447.66899,-154.73584,508.69836,-898.70811,-102.61014,402.99060,-896.09207,-277.81916,95.02354,-873.89785,-338.57444,68.41518,-816.12103,-147.62900,35.41680,-921.51159,-107.26656,58.78598,-856.87287,-128.85759,268.89379,-447.99724,-155.63961,381.54156,-371.87762,-184.45558,268.22367,-384.94921,-186.30519,425.58441,-923.36906,-200.52432,304.97692,-935.31448,-271.28419,707.90872,-434.95393,-171.99493,655.04145,-432.82931,-166.72119,615.97765,-378.20920,-310.24433,636.02558,-354.75364,-205.05680,578.21373,-363.23351,-323.94983,706.35133,-837.67464,-202.33187,650.36483,-867.77539,-376.10539,616.66941,-880.94615,-253.17404,558.58948,-907.82258,-388.97398,769.37885,-468.77529,-545.31346,851.05825,-552.63448,-375.03038,740.31163,-726.65590,-544.64085,848.29592,-650.40797,-252.45191,1250.64105,-586.79449,-191.09349,1180.96130,-408.74343,-167.10503,1191.19060,-731.84624,-148.02456,1126.47196,-555.64228,-150.02926,1124.35880,-597.26171,-134.47324,1062.47541,-323.90647,-91.12963,833.73425,-334.36919,-71.42585,880.67488,-255.13904,31.29670,985.70645,-334.02277,114.81699,1046.01360,-393.01109,146.23500,1017.22027,-391.62516,-79.87558,1084.72279,-807.03479,-19.37122,860.41448,-807.83569,24.08721,923.17385,-851.57026,51.42970,1005.73330,-709.72827,111.78141,1061.30569,-627.26882,152.65542,1043.68920,-641.43973,-479.79039,712.57726,-494.75412,-477.69434,684.23718,-706.24341,-473.22034,705.17478,-503.83666,-472.04100,700.33150,-675.29132,11.85000000,-22.42259517,-2.31244615,-1.23827560,-0.38967453,0.75574872,-0.60228184,82.91028006,-3.93136648,-5.11620697,82.20099766,1.43467806,24.78400666,-12.36217418,-7.49999987,86.72149323,-19.44542760,0.97275240,81.75957228,1.42697373,19.43015154,6.91057636,-7.49999987,-20.69701902,5.52722618,0.34955569,68.16819478,-13.43574125,15.01588666,115.37558088,93.16027384,77.02276836,-8.09001941,34.68242537,110.67191538,109.46138561
