time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
7.25000000,-15.89391348,2.84385530,-3.34359166,-0.49150339,0.57625243,-0.57266675,100.98088548,0.64080710,4.01952673,99.40137201,1.73488122,24.75130528,0.05487482,-7.49999987,102.52103315,-10.46582836,0.48683705,99.60145570,1.73837334,3.97306816,-22.12680908,-7.49999987,-25.08208540,0.80149986,-0.98353875,44.90421589,-15.01397352,8.97643226,115.55316504,104.58241274,37.87282193,-10.33003047,0.21660019,121.09048424,105.22881490,726,7.25000000,-221.80736,474.68036,-414.11578,-167.11806,388.34565,-421.91361,-296.83062,87.40629,-435.29615,-359.73733,54.86984,-480.22323,-172.13471,46.66882,-409.36126,-145.11304,83.08853,-463.02525,-216.33850,494.49201,-766.31436,-160.65383,419.29503,-760.86776,-278.83462,108.11076,-751.95658,-346.88335,69.90582,-689.67966,-192.58986,41.30227,-807.37559,-133.40843,63.15819,-762.87460,-195.92588,277.85096,-427.05120,-231.03233,399.83944,-383.38014,-264.79264,290.97767,-383.56388,-242.88117,444.34780,-790.60124,-265.98571,324.33423,-796.06691,-476.71006,564.61062,-394.35906,-370.52440,555.64330,-413.42982,-346.38132,499.88632,-380.03540,-485.36016,452.39605,-377.77367,-369.20938,448.41736,-393.03405,-439.54045,588.51146,-752.20449,-301.57343,586.44814,-737.85623,-441.98089,493.76720,-806.39264,-309.74474,485.77539,-780.92626,-472.01933,580.36365,-450.21535,-652.25576,648.24606,-541.72148,-463.51992,592.50061,-703.24680,-643.52016,650.65574,-634.10586,-393.12013,1028.59681,-542.85045,-323.03428,989.85837,-389.48597,-304.98645,983.05033,-676.66747,-296.48226,916.47940,-512.39931,-292.99612,919.20391,-558.59205,-291.28494,872.38660,-323.11135,-351.61621,664.99678,-326.04818,-340.31225,682.63453,-255.15678,-253.14196,718.14207,-272.58502,-129.04909,773.73893,-359.16946,-114.01886,730.27347,-341.49739,-278.49938,862.08307,-749.87882,-338.76121,665.09469,-754.64005,-314.68010,693.21539,-831.91731,-248.24414,726.76403,-813.20535,-124.68967,789.25196,-722.61643,-109.14686,746.38144,-745.40454,-562.40573,508.61170,-484.87055,-550.44283,516.88281,-673.87114,-557.20778,520.50438,-495.52751,-541.46821,524.84631,-662.01702,7.25000000,0.00935993,0.01475374,0.03452013
7.26000000,-14.78980414,2.83106417,-3.11389044,-0.49588276,0.57414756,-0.57323268,100.56883435,0.32286783,4.10257742,99.74360681,1.74085435,24.43983994,0.02464252,-7.49999987,102.03054657,-10.12323025,0.49644906,99.79549353,1.74175994,3.71940562,-22.06738446,-7.49999987,-25.13037439,0.81746356,-0.99727855,44.23515654,-15.10925466,8.94188598,115.50949812,104.56249041,37.01097503,-10.31779324,0.35443296,121.12362262,105.24108767,727,7.26000000,-224.03365,475.21860,-413.75997,-168.80930,389.08536,-421.83868,-296.81454,87.49010,-435.22140,-359.72772,54.91415,-480.23600,-172.17506,46.67533,-409.21022,-145.12151,83.10097,-462.92259,-219.38506,495.00291,-765.98043,-163.07336,420.22695,-760.78439,-279.06730,107.94533,-751.93247,-347.01096,69.76592,-689.86348,-192.58720,41.30215,-807.35883,-133.40995,63.43088,-762.77940,-196.94472,278.41500,-426.79322,-232.77028,400.16576,-383.07084,-266.04395,291.03675,-383.23209,-245.44043,444.55731,-790.18274,-267.61086,324.41720,-796.03334,-480.21719,562.20438,-394.75316,-374.49010,554.47631,-413.12337,-349.07923,499.22442,-379.76085,-487.43568,449.64179,-377.27071,-371.20529,447.37408,-392.60428,-443.53069,586.29960,-752.52739,-305.69643,585.76820,-737.36710,-444.97882,491.56228,-806.17742,-312.62867,485.21222,-780.84312,-476.05494,578.37565,-450.11855,-658.12308,642.88337,-541.44622,-468.89869,591.56130,-705.26627,-649.88059,645.56705,-633.80316,-405.37344,1028.09426,-542.55375,-334.58057,990.43205,-389.91720,-318.00230,984.16549,-677.98563,-307.09482,917.85337,-513.35724,-303.99389,920.68797,-559.48955,-301.23059,872.96876,-323.69767,-360.17186,664.93527,-326.82717,-348.56948,682.59601,-256.14942,-261.87604,718.95432,-273.62682,-138.17735,775.42019,-360.41422,-122.85117,732.00910,-342.94993,-290.87803,863.34762,-751.72061,-349.95731,665.44365,-756.18547,-325.94006,693.95124,-832.92539,-259.57672,727.85212,-814.64449,-136.27011,791.14298,-724.26559,-120.55181,748.29848,-747.02476,-564.99767,504.90110,-485.52574,-554.21168,513.99097,-674.55941,-560.48984,516.58247,-495.48439,-545.50418,521.46276,-663.43700,7.26000000,0.00926184,0.01467622,0.03435429
7.27000000,-13.32619482,2.96546029,-2.79784245,-0.50050447,0.57301358,-0.57383214,99.81573843,-0.16869095,4.27871446,100.11161504,1.74727730,23.32362231,-0.44599730,-7.49999987,101.02128489,-9.69090988,0.25110243,99.82629680,1.74229756,2.80438758,-22.51478286,-7.49999987,-25.70647493,0.65475894,-1.09782213,43.71307706,-15.05629089,8.50065252,115.61081335,104.37588615,36.55726216,-10.26583827,0.52072738,121.19654509,105.24378740,728,7.27000000,-226.28743,475.84306,-413.28170,-170.55586,389.87713,-421.58463,-296.81629,87.52024,-435.15810,-359.78531,55.00673,-480.22863,-172.17761,46.58741,-409.11708,-145.15927,83.08179,-462.74962,-222.45587,495.33824,-765.76607,-165.62602,420.94997,-760.83673,-279.38505,107.69767,-751.95800,-347.26217,69.48761,-690.07267,-192.61183,41.29723,-807.36079,-133.56415,63.60450,-762.71683,-197.91180,279.03136,-426.48614,-234.57058,400.65311,-382.48014,-267.33894,291.15629,-382.84476,-248.11578,444.62914,-789.90589,-269.41841,324.34983,-795.82116,-484.02642,560.82273,-394.13674,-377.30710,554.02561,-412.83925,-351.58986,498.80878,-379.36107,-489.22983,447.46567,-376.10127,-373.05482,446.67339,-392.04274,-447.35407,584.06638,-752.79666,-309.72693,585.20483,-737.06333,-448.01446,489.51991,-806.06965,-315.62214,484.74705,-780.90887,-480.32349,576.84368,-449.82308,-664.16576,637.84893,-541.20066,-473.93086,590.36845,-706.59220,-656.38701,640.78674,-633.76175,-417.88480,1027.64291,-542.15309,-346.51677,991.16669,-389.94388,-331.19382,985.43641,-679.58067,-317.84311,919.32570,-514.25270,-315.14272,922.27563,-560.28649,-311.55896,873.52751,-324.12345,-368.84621,664.92203,-327.82449,-357.22893,682.46189,-257.20721,-270.85712,719.64972,-274.74819,-147.56464,777.11197,-361.73501,-131.93117,733.75474,-344.38280,-303.66371,864.47625,-753.54063,-361.39536,665.92559,-757.11103,-337.66185,694.56309,-833.59530,-271.35524,728.50452,-815.89080,-148.26783,792.88551,-725.92926,-132.37829,750.19167,-748.91803,-567.95990,501.67972,-485.78115,-557.91877,511.12043,-674.84370,-563.66574,512.94751,-495.17342,-549.45499,518.31009,-664.24732,7.27000000,0.00917784,0.01460953,0.03384991
7.28000000,-12.31980384,2.82111538,-2.73215471,-0.50481877,0.57136121,-0.57369498,99.35681675,-0.21637710,4.23379131,100.28441399,1.75029321,23.13524321,-0.41954028,-7.49999987,100.54884028,-9.61210546,0.43072394,99.92262049,1.74397872,2.67249261,-22.48733778,-7.49999987,-25.63450820,0.70410237,-0.91544063,42.86437644,-15.04337667,8.53999960,115.55547355,104.36472418,35.48433269,-10.21920783,0.57819061,121.20779847,105.25205065,729,7.28000000,-228.45426,476.50207,-412.91975,-172.16448,390.79339,-421.09479,-296.77917,87.60809,-434.94557,-359.82870,55.16378,-480.21089,-172.19122,46.53636,-409.00815,-145.17597,83.03994,-462.54853,-225.57876,495.54239,-765.72604,-168.32289,421.39888,-760.79174,-279.78633,107.41793,-752.06471,-347.61525,69.10252,-690.34873,-192.68148,41.31572,-807.43880,-133.87153,63.71204,-762.70408,-198.78162,279.78644,-426.24408,-236.20899,401.17230,-381.71231,-268.23443,291.44797,-382.42141,-250.95255,444.53716,-789.85916,-271.35068,324.27720,-795.95885,-486.88895,559.51040,-393.80768,-379.60176,554.11245,-412.60805,-353.81408,498.75995,-378.89926,-490.64633,446.12539,-374.71681,-374.72657,446.46918,-391.43757,-451.23246,582.27310,-752.93248,-313.69626,584.81383,-737.10298,-451.06040,487.83160,-806.17365,-318.71243,484.37139,-781.04622,-484.40347,576.12026,-449.61022,-670.13816,633.41317,-541.11897,-478.48084,588.52713,-706.21530,-662.98215,636.40029,-633.97345,-430.41894,1027.67752,-542.19805,-358.59844,992.06058,-389.78655,-344.31832,986.92972,-681.47343,-328.51242,920.92218,-515.03906,-326.08845,923.94481,-560.93416,-322.24391,874.06111,-324.41536,-377.86522,665.03621,-329.40836,-366.22544,682.27170,-258.76388,-280.07819,720.10011,-276.07002,-157.20920,778.74543,-363.06771,-141.27206,735.45934,-345.69169,-316.74219,865.47701,-755.28076,-373.27235,666.16259,-758.01106,-349.83638,695.05632,-834.38218,-283.50454,728.89199,-817.05645,-160.59297,794.33837,-727.67664,-144.53060,751.82244,-750.94240,-571.19464,499.31519,-485.16581,-561.42470,508.06839,-674.27392,-566.23172,510.18023,-494.34794,-553.20452,515.61625,-663.36171,7.28000000,0.00897043,0.01444350,0.03294182
7.29000000,-10.94327832,2.30931043,-2.65827480,-0.50907251,0.57098866,-0.57370423,98.33660871,-0.34547891,3.77562524,100.37309460,1.75184098,22.43902404,-0.38255529,-7.49999987,99.75368430,-9.60483125,0.89898850,100.08628884,1.74683528,2.28768590,-22.36039336,-7.49999987,-26.14532738,1.13853957,-0.68764889,42.18475606,-14.78044001,7.97934068,115.52005229,104.29836770,34.50970863,-9.96840328,0.32419118,121.32112104,105.25962633,730,7.29000000,-230.36949,477.36250,-412.55538,-173.42756,391.76401,-420.55165,-296.64810,87.87181,-434.48808,-359.78333,55.38840,-480.14154,-172.21311,46.47259,-408.80122,-145.08814,82.82997,-462.30648,-228.76967,495.72374,-765.84592,-171.07397,421.80885,-760.80794,-280.25447,107.20991,-752.29653,-348.00005,68.69440,-690.64108,-192.77957,41.35068,-807.57215,-134.19056,63.88768,-762.71609,-199.59581,280.57598,-426.01829,-237.56854,401.55596,-380.99435,-268.74254,291.84798,-381.81630,-253.90171,444.40455,-789.93412,-273.33601,324.25542,-796.58930,-488.88552,558.15447,-394.12745,-381.78060,554.38877,-412.16447,-355.82525,499.27527,-378.32667,-492.00503,445.64022,-373.74711,-376.26136,446.74744,-390.85545,-455.14408,581.02695,-752.92461,-317.59273,584.55057,-737.29421,-454.16526,486.59904,-806.33579,-321.84554,484.10818,-781.25856,-488.07169,576.14846,-449.83234,-675.91369,629.94734,-541.20638,-483.05501,587.05760,-705.63908,-669.50095,632.53635,-634.29232,-442.69637,1028.49946,-542.64003,-370.49957,993.10503,-389.63168,-357.11844,988.61705,-683.62302,-338.95866,922.83799,-515.74164,-336.77611,925.98775,-561.64496,-333.18605,874.59852,-324.75595,-387.24165,665.30444,-331.62557,-375.52052,682.21480,-261.00485,-289.58211,720.35206,-277.65055,-167.05051,780.25153,-364.29770,-150.85421,737.01054,-346.99753,-330.01431,866.22845,-757.02713,-384.99430,666.46367,-758.36472,-362.53790,695.39448,-835.12023,-296.08736,729.41443,-818.32300,-173.08130,795.40792,-729.53355,-156.96604,752.99984,-752.89911,-574.29128,497.82323,-484.48526,-564.96731,505.51491,-673.66067,-568.66925,508.84279,-493.42386,-557.05806,513.53385,-661.97700,7.29000000,0.00874137,0.01425790,0.03233410
7.30000000,-9.99710981,2.12804126,-2.54961369,-0.51318013,0.57086981,-0.57404066,97.68546193,-0.49536879,3.71231329,100.25675977,1.74981056,22.15122553,-0.35893824,-7.49999987,99.12115995,-9.49746341,1.01881811,99.98468026,1.74506187,2.16095591,-22.28777829,-7.49999987,-26.13411014,1.27476762,-0.56869742,41.14075687,-14.67896471,8.00506599,115.45041598,104.28689407,33.22666417,-9.71974543,0.35755289,121.30427056,105.26847314,731,7.30000000,-232.11392,478.28154,-412.00564,-174.62020,392.73017,-420.30362,-296.36637,88.19977,-433.99959,-359.63418,55.68608,-480.03543,-172.05216,46.01903,-408.56385,-144.79353,82.16380,-462.01073,-231.93018,495.95645,-766.14264,-173.79863,422.33299,-761.09089,-280.71029,107.16815,-752.68487,-348.33861,68.42564,-690.92923,-192.85522,41.36183,-807.68365,-134.41702,64.11329,-762.74254,-200.32335,281.43676,-425.71568,-238.74757,401.99723,-380.36624,-269.16885,292.18971,-381.08776,-256.88642,444.40273,-790.16386,-275.40927,324.13541,-797.11397,-491.16309,558.12486,-394.06930,-383.55633,555.02983,-411.59206,-357.72125,500.33328,-377.64668,-493.59352,445.88656,-373.26864,-377.81170,447.48291,-390.24054,-458.88683,580.22293,-752.95294,-321.28328,584.47940,-737.62430,-457.36539,485.73729,-806.42362,-324.98660,483.99961,-781.55507,-491.76454,576.80052,-450.13776,-681.67472,627.66802,-541.41480,-487.65278,586.90335,-706.29532,-675.68318,629.49667,-634.89049,-454.40479,1030.23124,-543.03365,-382.11510,994.57187,-389.31173,-369.42065,990.46354,-685.97884,-349.37604,925.41883,-516.44977,-347.42071,928.70807,-562.58178,-344.27936,875.27245,-325.19535,-396.66995,665.90961,-334.12683,-385.43592,682.24938,-263.29044,-299.47973,720.66083,-279.40253,-177.01084,781.59584,-365.43080,-160.66314,738.32383,-348.42820,-343.33880,866.79746,-758.87390,-396.33957,667.42507,-757.58464,-375.81943,695.76428,-835.56087,-309.19077,730.09814,-819.60968,-185.68308,796.14802,-731.35393,-169.66504,753.68033,-754.66726,-577.31218,497.14285,-484.46649,-568.56805,504.16060,-673.69739,-571.79057,508.79679,-492.79096,-560.96823,512.09923,-661.62805,7.30000000,0.00842403,0.01399670,0.03099028
7.31000000,-8.57705003,1.64257423,-2.40972491,-0.51752489,0.57262692,-0.57471614,96.32114083,-0.78951065,3.23016310,99.93879485,1.74426102,20.90542827,-0.35466557,-7.49999987,97.94520626,-9.36722152,1.38208552,99.79941967,1.74182846,1.75975528,-22.07728875,-7.49999987,-26.89113361,1.77932658,-0.41723670,40.36905795,-14.36327532,7.25362112,115.39713360,104.21375909,32.09143013,-9.02569149,-0.30752516,121.27528305,105.26395433,732,7.31000000,-233.86715,479.16096,-411.45557,-176.19626,393.72454,-420.50172,-295.94450,88.41593,-433.72768,-359.43379,56.01428,-479.98296,-171.71334,45.24142,-408.36049,-144.29977,81.12552,-461.80172,-235.01376,496.29180,-766.56847,-176.48677,422.98862,-761.69511,-281.05423,107.27517,-753.07642,-348.56507,68.36238,-691.13171,-192.88153,41.35142,-807.74218,-134.53948,64.28173,-762.76341,-200.87533,282.42255,-425.39604,-239.81511,402.66893,-379.72028,-269.52595,292.40623,-380.48649,-259.83935,444.52303,-790.55102,-277.59087,323.97717,-797.19440,-493.98720,559.41545,-393.90744,-385.10917,556.27030,-411.21891,-359.57037,501.73022,-376.93499,-495.34098,446.71022,-373.01395,-379.48904,448.65802,-389.53261,-462.34377,579.82932,-753.35289,-324.69116,584.70678,-738.34956,-460.58628,485.06424,-806.43095,-328.11208,484.01046,-781.84627,-495.84119,578.20973,-450.08151,-687.49987,626.29675,-541.85267,-492.07383,587.87337,-707.53344,-681.52263,627.36854,-635.85284,-465.33821,1032.80624,-543.35919,-393.50378,996.66516,-389.02744,-381.25232,992.54458,-688.36804,-359.91230,928.71551,-517.34928,-358.04648,932.03061,-563.66522,-355.47305,876.28953,-325.65082,-406.28863,667.02805,-336.58248,-396.19760,682.16683,-265.19428,-309.88397,721.25785,-281.28479,-187.09807,782.81653,-366.65090,-170.79145,739.44345,-349.86879,-356.53906,867.59309,-760.89127,-408.34160,668.77649,-756.38952,-389.58803,696.39270,-835.68238,-322.77327,730.73094,-820.64388,-198.36919,796.57810,-733.03342,-182.58867,753.92044,-756.30945,-580.53504,497.28838,-484.78776,-572.00587,503.87887,-674.04398,-575.46628,509.46454,-492.30667,-564.67417,511.39690,-662.00864,7.31000000,0.00817259,0.01378623,0.03037586
7.32000000,-7.69110462,1.49254383,-2.35851072,-0.52155171,0.57369809,-0.57524522,95.53709868,-0.86698882,3.17980646,99.60894266,1.73850401,20.60823290,-0.35266621,-7.49999987,97.22939763,-9.33940387,1.37893220,99.56625008,1.73775889,1.62287287,-21.99470165,-7.49999987,-26.88507735,1.87380194,-0.30667079,39.12446332,-14.27069153,7.33510383,115.31361423,104.20902821,30.49892594,-8.72968573,-0.22990502,121.20984059,105.27607489,733,7.32000000,-235.56813,480.22436,-411.16303,-177.88220,394.69518,-420.90289,-295.59508,88.54475,-433.58860,-359.29438,56.30274,-479.97841,-171.48369,44.72874,-408.21599,-143.83334,80.30695,-461.77790,-238.03207,496.83695,-767.14118,-179.11626,423.89485,-762.59061,-281.22594,107.51157,-753.31109,-348.67176,68.49157,-691.09856,-192.86308,41.34818,-807.75910,-134.58362,64.37022,-762.78832,-201.35148,283.39023,-425.23447,-240.78840,403.30369,-379.09401,-269.76489,292.61371,-380.07218,-262.71379,444.77418,-791.03391,-279.73805,324.07579,-797.21246,-496.56693,560.47034,-394.91030,-386.99653,557.68060,-411.27920,-361.44025,503.27734,-376.32739,-497.12160,447.86864,-372.93924,-381.24616,450.08927,-388.90851,-465.58084,579.73077,-754.22475,-327.92763,585.14066,-739.45306,-463.74289,484.49003,-806.37115,-331.16156,484.08601,-782.16658,-499.85183,580.25386,-450.42196,-693.15276,625.26821,-542.65766,-496.63903,589.19765,-708.08971,-687.21096,625.81614,-636.79405,-475.66575,1035.86674,-543.99485,-404.57115,999.17197,-389.29944,-392.76929,994.84226,-690.41240,-370.38125,932.22772,-518.71531,-368.51082,935.56008,-564.89964,-366.70280,877.78098,-326.11185,-416.58845,668.62183,-339.05844,-407.35408,682.47222,-267.49786,-320.75025,722.14855,-283.40601,-197.36629,783.96294,-368.05631,-181.30626,740.44878,-351.24715,-369.54988,869.03850,-763.13169,-421.76017,670.05838,-755.54582,-403.75519,697.30284,-835.43004,-336.75479,731.40405,-821.34741,-211.01596,796.64684,-734.65051,-195.71266,753.82713,-757.94062,-583.76918,498.01308,-485.04845,-575.35230,504.03029,-674.32816,-578.87516,510.55800,-492.20476,-568.15469,511.54677,-662.04099,7.32000000,0.00789983,0.01355423,0.02938490
7.33000000,-6.31727024,1.06400950,-2.15018276,-0.52580488,0.57608645,-0.57625998,94.09965195,-1.18459781,2.78060269,99.22580253,1.73181696,19.54384475,-0.51708549,-7.49999987,96.02674187,-9.18907723,1.60546485,99.26594894,1.73251764,1.02537127,-21.77544670,-7.49999987,-27.60879682,2.30118258,-0.27661371,38.14582993,-13.87757156,6.53645321,115.27349968,104.15105679,29.12159368,-7.99778983,-0.87735039,121.12428577,105.28059687,734,7.33000000,-237.18150,481.23181,-411.02632,-179.18047,395.56854,-421.16799,-295.54155,88.66611,-433.41072,-359.28473,56.49613,-479.93028,-171.49281,44.65457,-408.14674,-143.65170,80.07783,-461.77426,-240.92559,497.64661,-767.93370,-181.64899,425.15559,-763.54816,-281.21260,108.02627,-753.56786,-348.68259,69.05882,-691.12795,-192.79057,41.35579,-807.78340,-134.55433,64.43074,-762.88669,-202.00088,284.23360,-425.36165,-241.84669,403.69166,-378.65746,-270.31517,292.90619,-379.69222,-265.44585,445.37718,-791.74376,-281.66705,324.58612,-797.64046,-498.49702,561.23594,-396.43678,-389.39419,558.63443,-411.59422,-363.36920,504.79809,-376.03461,-498.94322,449.11699,-373.02874,-383.03782,451.54829,-388.56198,-468.85196,579.74889,-755.31778,-331.13832,585.59145,-740.71470,-466.85185,484.01970,-806.29462,-334.13800,484.28327,-782.70454,-503.28601,582.36784,-452.10323,-698.50715,624.26309,-543.69738,-501.61702,590.61680,-708.33887,-692.76606,624.45724,-637.40592,-485.86345,1038.94211,-545.00510,-415.26739,1001.87706,-390.25634,-404.01782,997.20331,-691.97665,-380.41953,935.73212,-520.07888,-378.88597,938.95870,-566.32628,-377.87072,879.68795,-326.66908,-427.61683,670.48984,-341.86849,-418.46458,683.88592,-270.75037,-331.91492,723.26084,-285.80094,-207.81642,785.03321,-369.53200,-192.08881,741.31567,-352.81758,-382.42778,871.21123,-765.50081,-436.11404,671.59525,-754.80924,-418.28757,698.45458,-834.79640,-351.05830,732.34964,-821.80145,-223.54974,796.43541,-736.26986,-208.99304,753.47088,-759.47853,-586.59096,498.81384,-485.63243,-578.86833,504.33580,-674.95635,-581.83284,511.99367,-493.16382,-571.48630,512.34435,-662.05419,7.33000000,0.00768721,0.01337058,0.02922473
7.34000000,-5.28612084,0.87481783,-1.80881052,-0.52977215,0.57778022,-0.57780910,93.06111971,-1.66014093,2.65511553,98.92891380,1.72663527,19.04471282,-0.80128971,-7.49999987,95.17012838,-8.79912993,1.64539018,98.97617439,1.72746012,0.39752129,-21.62441263,-7.49999987,-27.80072687,2.59138079,-0.45791549,36.90377585,-13.57303549,6.19326904,115.22647666,104.11060621,27.49183704,-7.40212921,-1.17259830,120.98021585,105.30244164,735,7.34000000,-238.85952,481.71319,-410.89501,-180.39776,396.37205,-421.30099,-295.69918,88.74086,-433.26943,-359.35646,56.57077,-479.84774,-171.60839,44.70012,-408.07260,-143.74536,80.18554,-461.65005,-243.67604,498.59347,-768.71796,-184.00677,426.65433,-764.29810,-281.04271,108.95586,-754.11438,-348.56503,70.34955,-691.76517,-192.65443,41.39518,-807.90869,-134.43376,64.51370,-763.09032,-202.91290,284.97127,-425.62199,-243.17640,404.04935,-378.51291,-271.30681,293.16892,-379.44549,-267.90136,446.42176,-792.70999,-283.34493,325.44401,-798.48057,-500.17450,562.69680,-397.12616,-392.04218,559.22187,-411.85720,-365.34170,506.10081,-376.16297,-500.80788,450.33292,-373.14322,-384.92507,452.89874,-388.47112,-472.33688,579.83209,-756.27325,-334.37427,586.10466,-742.16455,-469.93549,483.64860,-806.30894,-337.13014,484.62891,-783.41759,-506.39010,584.17982,-454.74458,-703.73012,623.25514,-544.66343,-506.73545,592.30341,-709.28398,-698.12995,623.17644,-637.88209,-496.24270,1041.74802,-546.04443,-425.82778,1004.78313,-391.70900,-414.95829,999.58975,-693.39886,-390.01943,939.46836,-520.73274,-389.22280,942.34290,-567.55487,-388.91534,881.79684,-327.38805,-438.89485,672.39128,-345.23228,-429.74903,685.98275,-274.11647,-343.26936,724.57743,-288.27829,-218.41268,786.02569,-371.01771,-203.00304,742.01342,-354.78382,-395.18478,873.79592,-767.77856,-450.72210,673.85090,-753.82630,-433.04130,699.85971,-834.01409,-365.49250,733.43095,-821.89141,-236.00087,796.10242,-737.84574,-222.32488,752.82861,-760.75840,-589.03639,499.40782,-486.88439,-582.56681,504.88316,-676.25648,-584.79609,513.49606,-495.14213,-574.71775,513.35393,-662.92205,7.34000000,0.00754707,0.01324814,0.02912340
7.35000000,-4.27070581,0.76038554,-1.48475257,-0.53373718,0.57944540,-0.57937082,92.04408168,-2.14087945,2.57766342,98.63408571,1.72148955,18.65150271,-0.92321803,-7.49999987,94.31880298,-8.41515495,1.64319565,98.66852700,1.72209066,-0.28838181,-21.48884425,-7.49999987,-27.95021492,2.82101767,-0.63347159,35.63157676,-13.28226285,5.91355566,115.16900158,104.06949984,25.83292314,-6.87921501,-1.35018373,120.76998392,105.30695015,736,7.35000000,-240.53372,482.04762,-410.90335,-181.94880,397.11604,-421.49960,-295.81856,88.76905,-433.27328,-359.43559,56.56347,-479.79885,-171.69142,44.71535,-407.94700,-143.88125,80.22652,-461.53913,-246.33326,499.65506,-769.31563,-186.06856,428.22633,-764.85482,-280.74755,110.13411,-754.79708,-348.28108,72.06212,-692.67010,-192.46052,41.50984,-808.17967,-134.21980,64.58519,-763.33334,-203.95437,285.57034,-425.66546,-244.67701,404.57030,-378.65869,-272.23528,293.23177,-379.55950,-270.02542,447.64908,-793.55178,-284.79972,326.49798,-799.35690,-501.95667,564.25087,-397.66340,-394.51576,559.94452,-412.20216,-367.31831,507.17568,-376.44574,-502.67418,451.36392,-373.41413,-386.87536,453.97434,-388.59743,-475.90180,579.98350,-756.99902,-337.59265,586.87324,-743.81639,-472.93393,483.39383,-806.47783,-340.09121,485.04199,-784.10627,-509.67753,585.92284,-457.39795,-708.84635,622.09856,-545.42901,-511.69931,594.02848,-710.35628,-703.44228,621.93210,-638.36997,-506.84451,1044.21226,-546.96248,-436.16065,1007.48982,-393.10639,-425.70983,1002.03622,-694.88361,-400.30636,942.67160,-522.22417,-399.33369,945.92577,-568.27032,-399.81504,883.89466,-328.21725,-450.26323,674.29166,-348.90312,-441.32638,687.79950,-277.01854,-354.72778,725.94002,-290.62595,-229.12319,786.98996,-372.55290,-214.06020,742.65365,-356.87458,-407.76943,876.33490,-769.82276,-465.42190,676.73509,-752.80585,-447.81137,701.49907,-833.37421,-379.78895,734.36203,-821.61319,-248.37552,795.68110,-739.31472,-235.61598,751.90911,-761.77561,-591.46467,499.91715,-488.22273,-586.21491,505.48628,-677.63099,-587.65483,514.72897,-497.23970,-577.95670,514.42885,-664.00197,7.35000000,0.00739269,0.01311194,0.02916357
