time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
4.91000000,-22.33302325,-0.17045768,-0.56311486,-0.33600305,0.75243680,-0.55346011,75.07146887,0.57901003,0.30491903,71.97080562,1.25612752,18.33158064,-16.41570007,-7.49999987,74.02819837,-6.08301671,4.93177698,70.46565846,1.22985775,16.81757747,-12.71101360,-7.49999987,-27.16526227,3.13343104,-1.79930596,37.80735541,-24.97486583,17.27054797,132.91037927,107.81630620,31.18669560,-15.00104835,9.48239903,135.77311238,98.32036205,492,4.91000000,-111.92943,457.26924,-392.11974,-59.67434,405.64930,-398.18961,-247.67244,94.00614,-429.46106,-311.44876,56.22854,-479.82420,-132.62244,40.58171,-386.77444,-89.54212,60.86442,-440.74835,-117.37408,464.33678,-757.39309,-93.93900,384.99739,-779.87684,-247.26434,99.15202,-760.04709,-308.64434,56.91687,-711.80351,-134.12869,41.90293,-800.00867,-88.29450,60.63996,-747.64220,-98.91027,297.74970,-420.47721,-127.20327,420.81451,-364.58800,-163.50515,310.82625,-365.79509,-174.83938,422.54826,-779.66392,-220.36724,303.00541,-778.31167,-280.31999,705.52956,-450.01417,-187.46053,647.31773,-433.14945,-189.63040,616.47950,-372.37686,-325.39514,658.00490,-360.04333,-235.12295,589.19355,-352.81053,-322.93295,700.02361,-743.67530,-222.93014,601.38936,-770.30932,-402.72015,619.60831,-746.41179,-302.16736,523.37255,-740.31390,-319.77906,755.29508,-427.74416,-483.48795,842.32670,-509.15920,-313.93579,739.35838,-661.72321,-478.63387,845.28141,-604.47768,-167.68758,1195.35089,-535.35796,-100.53970,1129.06836,-379.12518,-97.14509,1137.15450,-678.00461,-95.34463,1062.65656,-509.63631,-93.79845,1061.28824,-546.36258,-144.93610,932.69716,-254.78916,-221.71402,831.44715,-259.13111,-172.35454,852.75833,-210.90748,-58.37300,879.35140,-285.79674,-2.22277,919.90108,-359.29601,20.35174,884.09133,-343.35765,-145.53745,942.67839,-798.04087,-207.68848,824.31123,-772.15553,-175.18500,842.37662,-835.32075,-48.87148,880.09347,-769.28018,16.72136,930.62818,-705.02998,35.43131,889.30972,-705.61010,-413.83311,699.36952,-461.89613,-417.19973,703.32575,-652.49678,-407.35022,697.31410,-466.02775,-399.47903,702.10592,-620.58480,4.91000000,0.01471653,0.01849986,0.03832320
4.92000000,-22.12049845,-0.22371412,-0.57004495,-0.33960039,0.74469042,-0.55436181,76.15046421,0.50240621,0.22873019,73.57804180,1.28417909,18.55550082,-16.49468669,-7.49999987,75.18917416,-6.12382566,4.97633490,72.21968605,1.26047131,17.13544159,-12.73353688,-7.49999987,-28.23849794,3.17269224,-1.70273337,39.09342008,-25.16456312,17.43497218,132.63122320,107.77510680,32.49598288,-15.00308829,9.68991676,135.63204492,98.28531855,493,4.92000000,-110.72234,456.46328,-392.58491,-58.35094,405.04050,-398.72361,-247.45698,94.08721,-429.57377,-311.38647,56.24106,-479.85898,-132.55203,40.60756,-386.81372,-89.43793,60.61599,-440.94176,-115.76120,463.31835,-758.25487,-92.48979,384.02337,-780.13334,-247.12100,99.06925,-760.10807,-308.55232,56.87166,-711.79100,-134.14119,41.83190,-800.04297,-88.25047,60.55498,-747.70856,-97.73541,297.21418,-420.86929,-125.96134,420.46185,-365.12584,-162.27136,310.27294,-366.47917,-173.24161,421.97192,-780.47780,-219.23226,302.43428,-778.85377,-284.95442,700.90971,-449.82033,-190.35987,644.13852,-434.07360,-191.83304,613.24955,-373.35736,-328.46982,651.94143,-360.65209,-236.68841,585.25920,-353.54869,-326.31133,694.28296,-744.18077,-224.06699,597.97639,-770.72352,-404.46286,612.24726,-747.70831,-301.95752,518.05454,-741.25673,-323.59336,748.02577,-428.28956,-487.46654,833.64077,-510.03551,-318.01994,731.80414,-662.92198,-482.65885,836.83547,-605.22471,-167.02832,1183.57683,-537.08115,-99.62351,1116.40170,-380.42382,-96.33596,1124.90641,-678.46327,-96.12854,1049.92690,-510.63461,-94.63016,1048.49554,-547.21068,-143.74446,920.89777,-255.35765,-220.35270,819.48581,-258.95851,-170.71432,840.80795,-211.31082,-56.97795,867.41195,-286.54894,-1.08465,907.86721,-360.24812,21.58995,872.21601,-344.26706,-144.33935,930.69438,-798.61273,-206.06750,812.17418,-772.72893,-173.64892,830.26666,-835.80925,-47.61777,868.48388,-769.43816,17.67996,919.37634,-705.23623,36.63628,878.01771,-705.64452,-417.20727,691.38227,-462.63764,-420.79523,695.15150,-653.23810,-410.85838,688.75063,-466.77954,-403.03040,693.95190,-621.76553,4.92000000,0.01487961,0.01860208,0.03925352
4.93000000,-21.97881122,-0.32328305,-0.55805103,-0.34320674,0.73696320,-0.55520783,77.23882390,0.45574933,0.16206873,75.07362579,1.31028195,19.15188615,-16.09517916,-7.49999987,76.36903533,-6.11464137,5.21737189,73.86721122,1.28922604,18.04281910,-11.92835000,-7.49999987,-29.19557728,3.29120079,-1.57114227,40.50222920,-25.41623090,18.01599715,132.46037365,107.62439023,33.85158639,-15.03339665,10.06988720,135.48217606,98.10313163,494,4.93000000,-109.71330,455.78476,-392.96551,-57.15123,404.48113,-399.23222,-247.31024,94.08659,-429.81188,-311.30236,56.29357,-479.97981,-132.49390,40.61787,-386.83271,-89.31465,60.27863,-441.17970,-114.25692,462.47574,-758.93911,-91.32265,383.13437,-780.32348,-247.02307,98.92064,-760.07413,-308.50811,56.81176,-711.77097,-134.16063,41.75999,-800.07752,-88.23594,60.48335,-747.77398,-96.63014,296.65134,-421.33319,-124.82582,420.15176,-365.67297,-160.93284,309.49271,-367.20361,-171.84563,421.50358,-781.13869,-218.04437,302.37915,-779.83781,-289.50925,696.03639,-449.85866,-193.22519,640.98676,-434.99770,-194.06046,610.15817,-374.20620,-331.34912,645.86884,-361.43655,-238.19758,581.36545,-354.26733,-329.52773,688.72957,-744.79843,-225.13700,594.76907,-771.13520,-406.15500,605.15300,-748.91929,-301.69224,513.06046,-742.53975,-327.00454,740.38174,-429.00732,-491.31312,825.11799,-510.78849,-322.04997,724.32689,-663.98526,-486.55271,828.41662,-605.84865,-166.42361,1171.93295,-537.63939,-98.85550,1104.12161,-381.48114,-95.83059,1112.92552,-678.89636,-97.01673,1037.51378,-511.68719,-95.66809,1036.07093,-548.15532,-142.54695,908.93880,-256.08253,-219.03809,807.62926,-259.29683,-169.28626,829.15332,-211.72700,-55.76777,855.87189,-287.46246,-0.27122,896.40495,-361.47245,22.59165,860.79012,-345.41603,-143.31678,918.95801,-799.08198,-204.65481,800.24469,-773.23712,-172.31843,818.40599,-836.30550,-46.57551,857.17409,-769.66243,18.41119,908.40452,-705.42400,37.51973,867.03834,-705.59184,-420.41021,683.27959,-463.42785,-424.36455,687.08419,-654.02024,-414.24521,680.48985,-467.58974,-406.47352,685.87503,-622.78371,4.93000000,0.01500298,0.01867904,0.04034584
4.94000000,-21.86667992,-0.26323262,-0.50424386,-0.34678562,0.72934974,-0.55610799,78.36701887,0.35832951,0.30613313,76.52023930,1.33553012,19.24507487,-16.22590603,-7.49999987,77.49931955,-5.94616557,5.34800517,75.36171959,1.31531014,18.15618540,-12.01002322,-7.49999987,-30.11392658,3.25736891,-1.55596750,41.67134037,-25.24703769,17.85720486,132.40249745,107.59936519,35.14049214,-14.91844550,10.05169575,135.44039255,98.07898569,495,4.94000000,-108.87942,455.18771,-393.32064,-56.18239,404.04645,-399.56769,-247.16674,94.07792,-430.11097,-311.21545,56.36113,-480.02747,-132.46687,40.56320,-386.87483,-89.20786,59.98369,-441.38323,-112.98007,461.88269,-759.25133,-90.36547,382.53281,-780.88444,-246.94358,98.77455,-760.01292,-308.52155,56.79695,-711.81613,-134.17804,41.70191,-800.10916,-88.21906,60.43067,-747.85099,-95.63976,296.04603,-421.73809,-123.91856,419.69901,-366.43949,-159.72179,308.62507,-367.91545,-170.70038,421.04994,-781.64762,-216.24805,303.13623,-781.92632,-293.92121,691.08293,-450.25415,-196.09098,637.89443,-435.97731,-196.21714,607.20488,-375.02067,-333.93622,639.73732,-362.58247,-239.73399,577.47396,-355.06222,-332.78103,683.30050,-745.47431,-226.37516,591.71532,-771.72154,-407.87565,598.33870,-750.36000,-301.47922,508.50323,-744.18195,-330.30505,732.59388,-430.09117,-495.01828,816.72636,-511.53540,-325.99260,716.88894,-664.94569,-490.30652,820.08345,-606.33971,-166.06029,1160.73733,-538.21928,-98.32990,1092.22021,-382.52360,-95.61913,1101.16586,-679.15441,-98.04097,1025.33540,-512.60192,-96.77221,1024.00880,-549.05967,-141.53670,897.16232,-257.02540,-217.69868,795.43528,-260.40310,-168.07955,817.71585,-212.41666,-54.79681,844.78527,-288.44363,0.23709,885.47234,-362.77051,23.29112,849.87282,-346.52120,-142.49668,907.53467,-799.41351,-203.60192,788.56738,-773.64629,-171.18159,806.81382,-836.64970,-45.70177,846.12099,-769.77742,18.91721,897.69917,-705.42294,38.08278,856.49070,-705.66683,-423.53490,675.15212,-464.31699,-427.92458,679.13561,-654.89597,-417.55139,672.49298,-468.66584,-409.84347,677.98491,-623.75346,4.94000000,0.01508224,0.01872832,0.04112646
4.95000000,-21.75089021,-0.22330207,-0.44219389,-0.35026263,0.72183836,-0.55707283,79.47134253,0.21449216,0.38266803,77.95535015,1.36057753,19.34482662,-16.32334103,-7.49999987,78.63855871,-5.78818780,5.46507527,76.84540843,1.34120539,18.28133315,-12.06266771,-7.49999987,-30.95382125,3.25011138,-1.55627997,42.75219095,-25.15089788,17.81326359,132.34131204,107.58408632,36.30285332,-14.83398997,10.16078102,135.37497487,98.06328838,496,4.95000000,-108.24232,454.61285,-393.66128,-55.42404,403.73540,-399.78210,-246.99752,94.12513,-430.36319,-311.14714,56.41895,-479.85785,-132.45650,40.50817,-386.96281,-89.13177,59.77555,-441.54416,-111.98746,461.42936,-759.44114,-89.56752,382.16982,-781.65901,-246.85171,98.71755,-760.04715,-308.51619,56.85534,-711.89981,-134.18722,41.67518,-800.13329,-88.17381,60.40714,-747.94288,-94.84718,295.62503,-421.96589,-123.29473,419.18866,-367.09974,-159.05444,308.09885,-368.34561,-169.86683,420.56266,-781.95952,-213.97727,304.23298,-784.56530,-298.23147,686.41316,-451.18405,-198.93137,634.85993,-437.05764,-198.25028,604.20159,-376.09356,-336.45130,633.78697,-363.67851,-241.26905,573.73937,-355.78234,-336.17957,677.97381,-746.06436,-227.93717,588.70629,-772.38225,-409.65328,591.69283,-751.80004,-301.56462,504.01920,-745.59684,-333.61982,725.16025,-431.23575,-498.59877,808.43182,-512.28055,-329.82797,709.52853,-665.83958,-493.91738,811.88534,-606.81479,-165.90834,1150.05925,-539.29010,-98.13119,1080.63867,-383.78372,-95.64881,1089.68254,-679.31754,-99.15414,1013.79497,-513.49265,-97.89674,1012.28732,-549.86335,-140.89647,885.99557,-258.05376,-216.73065,783.51724,-261.43028,-167.16183,806.53825,-213.28391,-54.19209,834.15128,-289.50608,0.46634,874.97622,-364.02497,23.67666,839.43793,-347.62709,-141.92529,896.43903,-799.77569,-202.86050,777.20626,-773.94845,-170.30041,795.55723,-837.00857,-45.05845,835.40340,-769.86467,19.08495,887.31281,-705.24664,38.35798,846.33317,-705.71501,-426.55340,667.25572,-465.13129,-431.36636,671.27481,-655.69923,-420.72855,664.60581,-469.81030,-413.05755,670.26485,-624.71934,4.95000000,0.01513897,0.01876351,0.04195270
4.96000000,-21.72143840,-0.32770300,-0.33980542,-0.35362460,0.71432542,-0.55797705,80.60805913,0.05625350,0.28768109,79.34661865,1.38485975,19.70233347,-16.05892130,-7.49999987,79.87383761,-5.67810261,5.67748819,78.29205197,1.36645409,18.73349999,-11.69436393,-7.49999987,-31.58441992,3.38118319,-1.50037188,43.76076412,-25.45383068,18.38586650,132.26853895,107.54501067,37.35072605,-14.88763483,10.76964102,135.22128995,97.99587926,497,4.96000000,-107.81891,454.05211,-393.98029,-54.78790,403.42541,-400.00278,-246.84757,94.21494,-430.52731,-311.11639,56.45621,-479.76547,-132.45022,40.50480,-387.05145,-89.06996,59.64140,-441.66701,-111.33453,460.88187,-759.83433,-88.91340,381.77609,-782.19120,-246.74549,98.69595,-760.10519,-308.45898,56.92689,-711.92479,-134.19082,41.67152,-800.14582,-88.12046,60.40501,-748.01524,-94.27757,295.46938,-422.08753,-122.81320,418.84536,-367.45244,-158.67395,307.85616,-368.62187,-169.27922,420.06988,-782.15105,-213.30628,303.68684,-784.61774,-302.39338,681.79902,-452.55180,-201.71436,631.89341,-438.16659,-200.29024,601.25746,-377.22073,-339.03260,628.28405,-364.40410,-242.75918,570.21788,-356.32304,-339.72338,672.77765,-746.52140,-229.83353,585.62260,-772.80954,-411.54053,585.09175,-752.77904,-302.17033,499.09320,-746.09297,-336.82639,718.20799,-432.04565,-502.10569,800.31892,-512.89634,-333.56645,702.25713,-666.67068,-497.45632,803.87809,-607.31493,-165.98240,1139.70892,-540.26004,-98.17030,1069.53105,-385.01576,-95.86164,1078.61226,-679.59083,-100.25205,1003.26358,-514.57078,-99.09584,1001.15541,-550.68815,-140.51237,875.29652,-259.07670,-216.65918,773.16087,-261.22208,-166.54094,795.67952,-214.10441,-53.94778,823.85628,-290.66888,0.38476,864.92490,-365.35431,23.81142,829.44621,-348.96491,-141.60062,885.64752,-800.19946,-202.32531,766.15555,-774.12232,-169.69330,784.70943,-837.60650,-44.76488,825.15185,-770.12861,18.86558,877.35750,-705.20968,38.38035,836.48303,-705.50504,-429.43743,659.71657,-465.68504,-434.67692,663.49812,-656.24675,-423.75529,656.78207,-470.65836,-416.12649,662.62220,-625.58571,4.96000000,0.01532854,0.01888062,0.04271794
4.97000000,-21.59750104,-0.37589991,-0.28816486,-0.35701111,0.70732798,-0.55856010,81.58706890,0.01917331,0.33590841,80.59028971,1.40656590,19.79678021,-16.14635486,-7.49999987,80.88392500,-5.60428591,5.79695640,79.53336911,1.38811916,18.85082070,-11.76245352,-7.49999987,-32.33951663,3.37589958,-1.49622673,44.63597472,-25.38546539,18.35758592,132.22267363,107.52846344,38.41472797,-14.79502386,10.77601624,135.21555319,97.97805707,498,4.97000000,-107.53524,453.52967,-394.28396,-54.26368,403.09152,-400.26164,-246.76423,94.27624,-430.62276,-311.11394,56.47744,-479.94394,-132.42280,40.49265,-387.09209,-89.00707,59.56704,-441.74504,-111.08273,460.24460,-760.44840,-88.42329,381.22290,-782.35587,-246.64917,98.62995,-760.05857,-308.41398,56.94457,-711.86563,-134.19177,41.66788,-800.14164,-88.08323,60.40270,-748.04271,-93.75742,295.31993,-422.25396,-122.31606,418.69011,-367.64139,-158.16790,307.53878,-368.96013,-168.80503,419.57827,-782.36373,-214.59469,301.53299,-781.91828,-306.22843,676.60124,-454.04065,-204.53182,629.05503,-439.17109,-202.44862,598.63033,-377.99950,-341.59761,623.18394,-365.02565,-244.28371,566.88407,-356.80741,-343.40513,667.63615,-746.91241,-231.93426,582.43749,-773.05772,-413.55894,578.56672,-753.42653,-303.06487,493.97817,-745.94208,-339.85934,711.51983,-432.76098,-505.55968,792.49438,-513.38562,-337.21421,695.07623,-667.43434,-501.00396,796.09840,-607.86635,-166.47856,1129.76265,-541.21512,-98.44494,1058.95853,-386.11162,-96.22771,1068.04763,-680.09745,-101.49809,992.89367,-515.60636,-100.41988,990.75445,-551.61808,-140.29543,864.83392,-260.10537,-217.17195,764.07056,-260.38926,-166.16318,785.11274,-215.01456,-53.94633,813.81746,-291.90027,-0.01004,855.29828,-366.76698,23.70463,819.89874,-350.46211,-141.53000,875.14536,-800.54804,-202.07641,755.45975,-774.31194,-169.37812,774.15704,-838.15338,-44.85715,815.32002,-770.35719,18.34263,867.87332,-705.38607,38.13211,826.96004,-705.11349,-432.22764,652.46655,-466.10431,-437.95210,655.86498,-656.65949,-426.63717,649.21687,-471.31211,-419.16347,655.12934,-626.29296,4.97000000,0.01578007,0.01915668,0.04327919
4.98000000,-21.46932137,-0.44583130,-0.23102627,-0.36030903,0.70039996,-0.55935354,82.56168329,-0.07116878,0.33664404,81.81520737,1.42794475,19.88443245,-16.20828924,-7.49999987,81.88103444,-5.51759560,5.91510947,80.77806693,1.40984323,18.97851646,-11.82364687,-7.49999987,-33.04900362,3.46385893,-1.47231127,45.50878820,-25.27458287,18.39198426,132.19983399,107.51761624,39.35475324,-14.66201822,10.90447897,135.20282709,97.96587553,499,4.98000000,-107.32444,453.10750,-394.49786,-53.89835,402.80890,-400.55596,-246.73536,94.29348,-430.65046,-311.10644,56.50703,-479.96727,-132.37116,40.43996,-387.11568,-88.93855,59.51881,-441.79616,-111.16901,459.61365,-761.06389,-88.14540,380.67989,-782.41191,-246.58727,98.56246,-759.98391,-308.42616,56.92489,-711.79038,-134.19574,41.66601,-800.14244,-88.05906,60.38909,-748.05294,-93.17276,295.01741,-422.46303,-121.83267,418.52490,-367.76727,-157.73489,307.31318,-368.95889,-168.45904,419.11070,-782.58903,-215.71925,299.99301,-779.91261,-309.66753,670.87667,-455.57725,-207.45530,626.33910,-440.02235,-204.70275,596.21413,-378.63942,-344.08766,618.27317,-365.81856,-245.89211,563.83837,-357.28640,-347.16706,662.37726,-747.44522,-234.07156,579.20289,-773.50358,-415.62060,572.08741,-754.09980,-303.65474,489.44358,-746.14790,-342.78230,705.04467,-433.68290,-508.94911,784.93368,-513.95587,-340.77065,687.99674,-668.13608,-504.54167,788.51526,-608.52449,-167.18741,1120.33647,-542.28727,-99.08928,1048.64293,-387.28260,-96.74494,1057.92188,-680.70261,-103.10694,981.94356,-516.22174,-101.93833,980.63098,-552.45076,-140.32226,854.65867,-261.17150,-217.21561,754.17953,-261.17103,-166.02449,774.82458,-216.20055,-54.13730,804.11405,-293.18922,-0.59540,845.96823,-368.11180,23.32564,810.73439,-351.95765,-141.74671,864.96820,-800.82594,-202.26396,745.28285,-774.73624,-169.45259,763.68621,-838.11553,-45.26881,805.78487,-770.28459,17.55909,858.77301,-705.45232,37.55101,817.85927,-704.84166,-434.95320,645.46398,-466.55559,-441.18930,648.37660,-657.10245,-429.37856,641.99717,-472.02829,-422.15971,647.86347,-626.90239,4.98000000,0.01612734,0.01936632,0.04388916
4.99000000,-21.34183782,-0.54509934,-0.16569968,-0.36350680,0.69359876,-0.56026327,83.50305229,-0.21276593,0.27637185,83.00219467,1.44866158,19.96275521,-16.19868532,-7.49999987,82.89091767,-5.43719202,6.06041012,82.01649783,1.43145793,19.11265111,-11.84369395,-7.49999987,-33.73333445,3.62348560,-1.38781039,46.40633493,-25.07720387,18.43546158,132.20807686,107.50891094,40.16204220,-14.50409779,11.11817903,135.20542874,97.96100539,500,4.99000000,-107.23132,452.82659,-394.51754,-53.70935,402.62546,-400.84288,-246.72654,94.30840,-430.64306,-311.08812,56.55606,-479.59194,-132.34802,40.40404,-387.15914,-88.86810,59.47183,-441.84504,-111.39266,458.97277,-761.53383,-88.05884,380.32626,-782.63738,-246.56654,98.54932,-759.99912,-308.42970,56.92926,-711.74572,-134.21443,41.68410,-800.19418,-88.03770,60.36789,-748.08557,-92.69386,294.75708,-422.59429,-121.51548,418.29876,-367.83534,-157.52240,307.37532,-368.48424,-168.34431,418.76313,-782.79385,-215.42308,300.09973,-780.43042,-312.96550,665.46927,-457.15842,-210.33827,623.54460,-440.74467,-207.01714,593.80988,-379.48296,-346.56771,613.47310,-366.65318,-247.53748,561.05260,-357.74107,-350.81224,656.97814,-748.21811,-236.16973,575.96234,-774.28306,-417.59050,565.53243,-754.88400,-303.82901,485.48720,-746.89426,-345.68529,698.82062,-434.77505,-512.29783,777.55395,-514.68778,-344.23817,681.02910,-668.78146,-507.94707,781.16180,-609.20255,-167.55364,1111.20311,-542.69285,-100.00664,1038.51663,-388.43647,-97.43979,1048.14663,-681.24007,-104.91258,971.32249,-516.57207,-103.67087,970.45769,-553.02818,-140.63615,844.85149,-262.33906,-216.61424,742.95974,-263.94023,-166.14938,764.89757,-217.46884,-54.56358,794.83616,-294.53521,-1.29451,836.91963,-369.35494,22.72339,801.87598,-353.42429,-142.24640,855.21722,-801.15462,-202.85331,735.71385,-775.34150,-169.93305,753.41627,-837.61334,-45.95352,796.55548,-770.06294,16.47908,849.93569,-705.23819,36.63887,809.19351,-704.82823,-437.64606,638.69406,-467.04801,-444.34971,641.04701,-657.58671,-432.07785,634.92146,-472.99028,-424.96053,640.82369,-627.60723,4.99000000,0.01619814,0.01940878,0.04434130
5.00000000,-21.33927399,-0.88106452,-0.07238955,-0.36663165,0.68675996,-0.56123698,84.48943844,-0.35771900,-0.02811763,84.08344718,1.46753300,20.29113016,-15.69409914,-7.49999987,84.08831161,-5.38725968,6.49535787,83.26208902,1.45319760,19.47391620,-11.39564760,-7.49999987,-34.22575230,4.07075376,-1.20349958,47.33497351,-25.08037307,18.89267443,132.20142176,107.48390992,40.77285439,-14.45481069,11.59532389,135.29374773,97.93717082,501,5.00000000,-107.33651,452.65751,-394.39090,-53.69441,402.58417,-400.95755,-246.73029,94.32280,-430.67006,-311.08128,56.60395,-479.31777,-132.36560,40.40247,-387.17623,-88.81990,59.44883,-441.87860,-111.61333,458.43895,-762.03707,-88.08913,380.12831,-783.05282,-246.57688,98.53496,-760.01493,-308.36887,56.96552,-711.71877,-134.24557,41.71265,-800.28543,-88.02136,60.35577,-748.13073,-92.49552,294.69313,-422.61721,-121.53308,418.12291,-367.91163,-157.38944,307.42628,-368.12654,-168.45366,418.59880,-783.05719,-214.52081,300.88633,-782.13709,-316.46555,660.71790,-458.61641,-213.05875,620.61877,-441.52099,-209.38267,591.53364,-380.28845,-349.16821,608.90502,-367.21220,-249.26787,558.33385,-358.19397,-354.18390,651.65314,-749.01263,-238.24105,572.71205,-775.08815,-419.41627,559.03737,-755.74501,-303.99727,481.54426,-747.57797,-348.62252,692.70249,-435.95876,-515.63396,770.37043,-515.38837,-347.61999,674.18156,-669.37306,-511.17557,774.10961,-609.77415,-167.68455,1102.22573,-542.33286,-100.93027,1028.92449,-389.33177,-98.37001,1038.78696,-681.75223,-106.67821,961.87550,-517.09425,-105.52541,960.68234,-553.55518,-141.22657,835.41086,-263.61366,-216.38523,732.31239,-266.47034,-166.54263,755.43032,-218.60035,-55.25750,785.91953,-295.91701,-2.19813,828.24273,-370.59545,21.96194,793.29314,-354.82500,-143.01430,845.95478,-801.49972,-203.70175,726.60127,-775.79335,-170.67353,743.75073,-837.33671,-46.89501,787.70110,-769.92976,15.13404,841.36452,-705.00246,35.46302,800.84977,-704.84111,-440.37359,632.07589,-467.56078,-447.49411,633.95478,-658.09015,-434.86571,627.90408,-474.23344,-427.58011,634.01447,-628.47951,5.00000000,0.01620346,0.01941197,0.04496496
5.01000000,-21.18642047,-0.89517266,-0.07175835,-0.36970766,0.68046630,-0.56188142,85.34428592,-0.43731658,-0.00187878,85.14622919,1.48608204,20.36663126,-15.72434965,-7.49999987,84.97321740,-5.37657302,6.53421525,84.35240424,1.47222719,19.53837445,-11.39753162,-7.49999987,-34.84046104,4.08081740,-1.14381374,48.00860606,-24.87671636,18.83053476,132.17739983,107.47009754,41.46253413,-14.29313007,11.59803804,135.30256589,97.92677725,502,5.01000000,-107.65139,452.54142,-394.29962,-53.84793,402.70739,-400.78564,-246.74868,94.32940,-430.67978,-311.08974,56.63323,-479.54251,-132.35833,40.39309,-387.13857,-88.82173,59.47103,-441.87703,-111.87532,458.19059,-762.83368,-88.19949,379.97765,-783.47469,-246.60249,98.46447,-759.92758,-308.32561,56.97935,-711.70036,-134.26959,41.72139,-800.34409,-88.02271,60.37173,-748.15131,-92.52233,294.72363,-422.62876,-121.92147,417.98188,-368.06138,-157.39814,307.22764,-368.18721,-168.66418,418.54124,-783.39053,-214.07631,301.29147,-783.33087,-320.19818,656.13713,-459.89560,-215.80601,617.96640,-442.62182,-211.81179,589.47794,-380.83023,-351.93168,604.66949,-367.41678,-251.20081,555.66980,-358.59438,-357.35889,646.63785,-749.63283,-240.26898,569.51750,-775.59883,-421.14721,552.94912,-756.56772,-304.34729,477.52119,-747.91558,-351.55948,686.64130,-437.01074,-518.89914,763.44162,-515.94408,-350.91828,667.46327,-669.91453,-514.36665,767.25896,-610.24840,-168.29681,1093.58766,-542.20564,-101.90545,1020.00179,-390.18664,-99.57284,1029.95651,-682.27402,-108.48526,953.12559,-517.87962,-107.44766,951.74098,-554.22702,-142.09694,826.40161,-264.85414,-217.08831,723.28321,-267.69721,-167.23560,746.43876,-219.74288,-56.21258,777.27646,-297.27780,-3.37571,819.91564,-371.87575,20.97472,784.93057,-356.22093,-144.06574,837.15300,-801.72217,-204.74879,717.74545,-775.87335,-171.59028,734.86746,-837.54701,-48.08826,779.22015,-769.83588,13.56944,833.21506,-704.98419,34.03506,792.76065,-704.57872,-443.12529,625.60099,-467.99798,-450.63428,627.06384,-658.51596,-437.67577,621.12668,-475.29572,-430.27720,627.35797,-629.22940,5.01000000,0.01631970,0.01948148,0.04557196
