Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,time,total_squared_error,marker_error_RMS,marker_error_max
599,5.98000000,-171.09929,432.12393,-442.60070,-131.29279,326.30555,-467.10999,-281.17367,88.24506,-466.85203,-337.48739,50.18471,-513.49623,-176.07118,43.21889,-434.01592,-139.66716,58.40365,-478.76316,-189.72606,442.77288,-809.30879,-136.40283,334.97624,-771.39401,-299.77071,92.03417,-785.71725,-350.77591,52.25891,-738.94688,-185.94862,36.31951,-808.02608,-145.92928,55.57315,-755.85261,-174.74173,222.25824,-477.69364,-180.43662,338.96905,-409.84888,-237.44552,242.76233,-425.28033,-189.92360,372.56905,-834.89944,-235.08725,258.87875,-841.30764,-420.54615,598.09638,-403.38439,-322.53307,573.31926,-418.79273,-305.45469,514.62182,-385.60781,-446.99113,492.35372,-375.29116,-334.47061,466.75049,-385.62378,-440.80859,587.41894,-772.18839,-312.47627,565.77030,-784.88862,-478.42501,483.14739,-796.33916,-339.15169,463.44835,-817.23307,-425.96160,599.19554,-449.26450,-584.61070,687.12194,-517.89126,-417.75248,608.29302,-692.67785,-585.11988,687.98628,-628.32871,-326.49633,1069.05845,-504.94253,-265.54406,1014.78750,-363.56323,-229.23807,1059.87694,-628.09721,-228.06320,965.70056,-488.67296,-219.56861,967.65927,-521.09480,-286.90161,894.41382,-294.08506,-422.48898,723.87493,-325.49879,-386.34057,736.87734,-251.74815,-268.00644,734.98343,-276.71827,-178.38506,751.22966,-319.00300,-170.11908,716.60703,-307.98483,-222.43630,947.39925,-734.34737,-331.84787,780.86237,-791.74015,-288.00465,810.74064,-850.36525,-196.58246,786.67284,-798.63637,-112.66571,765.85096,-708.36128,-105.05444,737.95282,-723.99958,-525.99841,551.58310,-477.48469,-518.19122,553.63540,-666.68977,-509.23328,555.54149,-483.21386,-509.97453,556.80038,-644.06390,5.98000000,-21.93863111,2.08205772,-0.84608485,-0.45243836,0.61570872,-0.56761529,93.91182257,5.52018637,4.48205078,91.82856298,1.60271077,19.12165671,-21.17243912,-7.49999987,93.28535930,-12.41982353,0.17591242,90.74536749,1.58380544,23.63076275,5.14553549,-7.49999987,-18.48233613,7.37693654,-1.19971595,21.50242112,-17.50210647,2.76146958,125.87572573,99.66211392,26.26145087,-23.77680190,12.98901744,117.17031408,98.12397590,5.98000000,0.01859321,0.02079423,0.04727012
600,5.99000000,-168.77742,431.55124,-442.42570,-129.59614,325.31643,-467.05739,-281.01773,88.26531,-466.76156,-337.39219,50.20831,-513.54473,-176.02508,42.89488,-434.19579,-139.59570,58.13949,-478.76682,-186.63788,442.30810,-808.85399,-134.34842,333.83531,-771.05555,-299.51540,91.94734,-785.42431,-350.54359,52.29218,-739.15018,-185.94677,36.24543,-808.09466,-145.86118,55.49592,-756.00836,-173.64412,221.64752,-477.70509,-178.65868,338.22729,-409.82461,-235.99170,242.07516,-425.73495,-187.67997,372.11803,-834.39044,-233.92592,258.67994,-840.85897,-415.45105,601.56095,-402.63276,-318.85631,575.22581,-418.26846,-301.59252,516.30485,-385.13929,-443.57637,496.30587,-374.74416,-331.50196,468.96367,-385.02970,-435.39099,591.03118,-771.61754,-307.25095,567.46133,-784.78539,-474.50458,487.17450,-795.41488,-335.65301,465.23520,-816.15723,-420.44328,604.80567,-448.45593,-579.06231,693.04140,-517.05556,-412.69188,612.39881,-691.66301,-579.53972,693.78505,-627.68229,-321.29222,1074.14281,-504.67819,-261.14452,1020.11630,-362.62890,-224.90266,1064.34755,-628.67221,-224.12593,970.15386,-490.70873,-214.26132,973.18468,-520.36454,-282.43175,899.46568,-293.53587,-417.84666,728.79728,-325.92269,-381.70994,741.60586,-251.99515,-263.36021,739.89348,-276.42153,-173.60157,756.31217,-318.54573,-165.37168,721.72888,-307.36021,-218.58389,950.99713,-734.18223,-327.48101,783.89404,-790.45131,-283.90323,813.81011,-849.26779,-192.31045,790.43010,-798.01727,-107.89939,769.71884,-708.05069,-100.06584,741.91368,-723.92076,-520.94491,557.55555,-476.14075,-513.43738,558.59561,-665.36693,-504.06593,560.76050,-482.36241,-504.75943,561.84043,-643.03354,5.99000000,-22.20370745,1.92506482,-0.93933986,-0.44749789,0.62066171,-0.56680526,93.21628726,5.67253567,4.31511383,91.21352356,1.59197631,19.26833158,-21.24039629,-7.49999987,92.66875063,-12.52665769,0.27612299,90.19853374,1.57426139,23.79999577,5.07163465,-7.49999987,-18.23714851,7.42236707,-1.13023274,21.33461175,-17.34083930,2.69822437,125.83203433,99.66959915,26.03120202,-23.51310455,12.87923508,117.07909351,98.09305655,5.99000000,0.01802757,0.02047549,0.04592170
601,6.00000000,-166.52753,431.20203,-441.93557,-127.98801,324.49250,-466.68863,-280.83747,88.29915,-466.68271,-337.35150,50.31630,-513.54292,-175.95570,42.76104,-434.09172,-139.52437,57.82137,-478.61934,-183.61840,441.81725,-808.22754,-132.40291,332.81920,-770.67301,-299.25803,91.96658,-785.13371,-350.31935,52.38959,-739.46252,-185.89745,36.18949,-808.11637,-145.78031,55.38236,-756.04022,-172.62869,221.10599,-477.45507,-177.06616,337.74680,-409.37391,-235.34917,242.33760,-425.24654,-185.46179,371.79259,-833.76601,-232.73333,258.78260,-840.70365,-410.33263,605.36584,-401.85352,-314.18273,577.34097,-417.52742,-297.84348,518.17406,-384.64272,-440.18245,500.54590,-374.17320,-328.56354,471.41058,-384.37666,-429.76908,594.76663,-770.90093,-301.93291,569.27518,-784.39516,-470.50403,491.64850,-794.77344,-332.03054,467.55324,-815.43711,-415.07479,610.69936,-447.56930,-573.71457,699.11885,-516.18917,-407.62120,616.84044,-690.60766,-574.03282,699.89152,-627.07519,-316.57509,1079.71280,-504.15354,-257.22563,1026.02159,-361.50784,-220.84077,1069.23733,-629.23067,-219.43189,976.42533,-489.80291,-209.50153,979.34261,-519.87409,-278.45621,904.83751,-293.18734,-413.63352,734.08410,-326.48429,-377.59312,746.63288,-252.53942,-259.17562,745.07984,-276.45661,-169.29643,761.64939,-318.17116,-161.08256,727.02213,-306.87154,-215.35565,955.09060,-734.11195,-324.02815,787.35092,-788.51288,-280.98996,817.12338,-847.66549,-188.93693,794.39381,-796.96647,-103.55363,773.76152,-708.14387,-95.90837,746.11143,-723.84517,-516.00568,563.74969,-474.82826,-508.67173,563.86494,-664.06483,-499.01665,566.03668,-481.60142,-499.47727,567.15501,-642.12804,6.00000000,-22.26021033,1.66071701,-1.16017258,-0.44254995,0.62624999,-0.56577333,92.23870748,5.95993709,4.04491968,90.48643681,1.57928625,19.69129807,-21.48940336,-7.49999987,91.83625994,-12.75933869,0.53435577,89.67055793,1.56504648,24.30975433,4.93862598,-7.49999987,-18.18737258,7.59259832,-0.89450009,21.25391689,-17.05227775,2.30940406,125.67441580,99.68982691,25.69897990,-22.76363214,11.98891471,116.68737035,97.96255311,6.00000000,0.01743719,0.02013743,0.04456913
602,6.01000000,-164.28449,430.92301,-441.42067,-126.51907,323.80639,-466.09171,-280.61467,88.36402,-466.61891,-337.31823,50.41109,-513.59820,-175.90378,42.76990,-433.72475,-139.46475,57.57629,-478.41968,-180.71703,441.25912,-807.34666,-130.57951,331.93372,-770.12448,-299.04396,92.20937,-785.03606,-350.12361,52.82624,-739.92328,-185.83733,36.15450,-808.08518,-145.70048,55.23901,-755.92636,-171.70299,220.58594,-476.95726,-175.70143,337.35369,-408.80807,-235.01842,242.91158,-424.36038,-183.42573,371.37475,-833.05219,-231.48773,258.90001,-840.29139,-405.23410,609.43409,-401.17282,-309.24570,579.68295,-416.70793,-294.16862,520.16183,-384.08543,-436.80537,505.01278,-373.67089,-325.69168,474.01026,-383.80047,-424.02994,598.80086,-770.13149,-296.60712,571.21444,-783.82998,-466.50983,496.49962,-794.12179,-328.43877,470.08031,-814.74923,-409.84234,617.20683,-446.59197,-568.55691,705.55545,-515.44223,-402.61458,621.70614,-689.65008,-568.58887,706.33546,-626.56435,-312.68334,1086.05965,-503.26731,-253.87205,1032.21606,-360.56109,-217.09939,1074.65341,-629.75779,-214.77253,984.06893,-487.31464,-205.57381,986.55560,-519.51971,-275.09556,910.70771,-292.75460,-409.64655,739.84009,-327.07197,-373.99173,752.06675,-253.25284,-255.47239,750.59712,-276.75225,-165.47176,767.18977,-317.85411,-157.29530,732.53519,-306.56838,-212.69934,959.77054,-734.21945,-321.41608,791.14691,-785.93577,-279.17061,820.76453,-845.71968,-186.38063,798.54469,-795.65073,-99.82654,778.17621,-708.33683,-92.49503,750.58200,-723.71903,-511.13170,570.42690,-473.52116,-503.90480,569.49631,-662.75768,-494.11275,571.65572,-480.87045,-494.15837,572.78341,-641.38436,6.01000000,-22.33100755,1.41491357,-1.31666025,-0.43750332,0.63211563,-0.56492299,91.26728936,6.12847567,3.76064260,89.76810326,1.56674897,19.94892761,-21.59147978,-7.49999987,90.97218606,-12.90870276,0.77187024,89.07975519,1.55473502,24.67092659,5.10455293,-7.49999987,-18.02667333,7.82886655,-0.81164750,21.01665645,-16.75139884,2.20412170,125.48678787,99.76224727,24.92313555,-21.98104113,11.02955069,116.43114489,97.82566052,6.01000000,0.01677256,0.01974993,0.04298927
603,6.02000000,-162.15620,430.54231,-441.01884,-125.18517,323.11683,-465.46920,-280.42616,88.41114,-466.58569,-337.26971,50.47167,-513.66800,-175.87374,42.61263,-433.53258,-139.43337,57.48204,-478.23106,-177.94794,440.80620,-806.43862,-128.91646,331.17890,-769.38119,-298.88588,92.57535,-785.05877,-349.96980,53.46310,-740.45800,-185.80496,36.14251,-808.04083,-145.65568,55.15765,-755.79593,-170.87024,220.13844,-476.36900,-174.50227,336.80894,-408.42077,-234.57852,242.97276,-423.83593,-181.54010,370.94204,-832.36318,-230.17777,258.84217,-839.66171,-400.09571,613.60699,-400.72028,-304.43963,582.29574,-415.88891,-290.49589,522.26492,-383.41384,-433.45200,509.68482,-373.30686,-322.85901,476.75322,-383.21282,-418.22890,603.17169,-769.23577,-291.27190,573.30553,-783.28272,-462.52004,501.67130,-793.29710,-324.94731,472.60688,-813.88484,-404.46416,624.32400,-445.65212,-563.39352,712.37521,-514.68461,-397.69819,627.05078,-688.53846,-563.16089,713.17066,-626.23476,-309.33537,1093.18930,-502.52903,-250.90157,1038.93367,-359.61286,-213.76604,1080.65597,-630.30680,-210.73950,991.72318,-485.60350,-201.82014,994.34324,-519.05383,-272.35570,917.11857,-292.14962,-406.18538,746.13468,-328.05238,-370.98433,758.02374,-254.09273,-252.29268,756.43648,-277.21654,-162.11869,772.94523,-317.67368,-154.03900,738.18883,-306.64390,-210.64887,965.03995,-734.45684,-319.52818,795.33034,-782.81276,-278.29547,824.95209,-843.77885,-184.69531,803.02186,-794.47019,-96.97556,782.97570,-708.26690,-89.78840,755.43007,-723.73152,-506.14338,577.62362,-472.15697,-499.07221,575.51541,-661.38993,-489.05779,577.73506,-480.12881,-488.72364,578.87878,-640.50277,6.02000000,-22.37215656,1.17070048,-1.47018185,-0.43251734,0.63847207,-0.56406073,90.18344996,6.33243436,3.53168194,88.89874932,1.55157588,20.16352600,-21.66217665,-7.49999987,90.01840575,-13.04668568,1.00437935,88.37573298,1.54244752,24.89306399,5.24936862,-7.49999987,-17.87403006,8.03864907,-0.76977085,20.75118376,-16.41284827,2.15593016,125.20531698,99.80485658,24.09818198,-21.19873385,10.15156397,116.23843557,97.73794480,6.02000000,0.01611156,0.01935685,0.04176853
604,6.03000000,-160.26384,430.09509,-440.60784,-123.96356,322.41051,-464.84284,-280.28052,88.42357,-466.55179,-337.22388,50.54691,-513.65179,-175.84689,42.29868,-433.62121,-139.44762,57.44194,-478.03339,-175.37178,440.56233,-805.43029,-127.41040,330.49751,-768.50278,-298.76045,92.87524,-784.95025,-349.85099,53.90018,-740.97826,-185.78808,36.17918,-808.01863,-145.65734,55.17736,-755.73983,-170.13194,219.75554,-475.87969,-173.35230,336.17807,-408.05194,-234.09978,242.66054,-423.55449,-179.63816,370.66563,-831.57710,-228.83629,258.77250,-839.13291,-394.79172,617.91331,-400.19425,-299.76850,585.04498,-415.06945,-286.84703,524.49418,-382.70977,-430.11838,514.63166,-372.86079,-320.09877,479.67782,-382.46721,-412.42230,607.72412,-768.26974,-285.98335,575.46338,-782.62198,-458.59661,507.13730,-792.34127,-321.60473,475.17814,-812.75473,-398.93499,631.72595,-444.77578,-558.18393,719.45745,-513.77295,-392.83146,632.85834,-687.10787,-557.73633,720.42641,-625.87911,-305.90630,1100.79087,-502.09777,-248.02638,1046.28742,-358.08319,-210.84988,1087.19824,-630.88477,-207.12343,998.95587,-485.05145,-197.56863,1002.02952,-518.41664,-270.09713,923.93437,-291.62295,-403.54985,753.04516,-329.62321,-368.61006,764.50794,-255.19286,-249.70667,762.62028,-277.91017,-159.29049,779.02203,-317.70341,-151.34252,744.12674,-306.99895,-209.22957,970.79557,-734.55970,-318.30554,800.21047,-779.41025,-278.28634,829.64847,-841.59622,-183.87837,807.93584,-793.45901,-94.91334,788.09389,-708.06984,-87.77626,760.65272,-723.91742,-501.07709,585.12012,-470.73415,-494.19878,581.94438,-659.96185,-483.82333,584.10276,-479.41025,-483.18519,585.48399,-639.39290,6.03000000,-22.37969180,0.92685189,-1.60534573,-0.42745471,0.64517668,-0.56313436,89.00801708,6.52072091,3.29200091,87.95339469,1.53507633,20.37808522,-21.71054089,-7.49999987,88.98049698,-13.16459742,1.23227520,87.60638854,1.52901993,25.14048712,5.35910161,-7.49999987,-17.74464799,8.25409866,-0.74466073,20.30355018,-15.96945867,2.08906522,125.00688704,99.84698221,23.06248717,-20.35822818,9.15037688,116.18345725,97.70019362,6.03000000,0.01548473,0.01897656,0.04048697
605,6.04000000,-158.61802,429.75791,-440.09935,-122.89763,321.76170,-464.17803,-280.15467,88.41899,-466.40842,-337.18878,50.60626,-513.58934,-175.84148,42.07819,-433.68126,-139.49726,57.34489,-477.84436,-173.02620,440.46828,-804.14869,-126.00787,329.84632,-767.48034,-298.64277,93.08990,-784.68795,-349.71931,54.06353,-741.48691,-185.74479,36.30315,-808.04771,-145.65321,55.23470,-755.71279,-169.50167,219.36137,-475.47423,-172.26678,335.62095,-407.53459,-233.46255,242.27833,-423.33417,-177.72594,370.46739,-830.55381,-227.53781,258.82829,-838.51548,-389.36805,622.42993,-399.37110,-294.95595,587.66344,-414.28081,-283.27150,526.84220,-382.10773,-426.79082,519.87879,-372.20142,-317.46544,482.78319,-381.67358,-406.65519,612.39340,-767.39905,-280.81681,577.66600,-781.86899,-454.79809,512.72801,-791.05733,-318.50362,477.88264,-811.29126,-393.48831,639.54538,-443.85788,-553.07265,726.88551,-512.94297,-388.13041,639.06552,-685.51865,-552.35065,728.02165,-625.23915,-302.48985,1108.67103,-501.52782,-245.31747,1054.06474,-356.15719,-208.29829,1094.28745,-631.56767,-203.74621,1006.54967,-484.91808,-193.23854,1010.11609,-517.70023,-268.20697,931.09294,-291.22057,-401.57158,760.61902,-331.43425,-366.82766,771.43128,-256.64373,-247.72901,769.21297,-278.84491,-157.03375,785.50591,-317.94884,-149.26519,750.49683,-307.40190,-208.40741,976.97894,-734.42911,-317.79879,805.79425,-775.83471,-279.13125,834.52679,-838.49210,-183.76164,813.21784,-792.33802,-93.42225,793.60157,-708.00944,-86.46399,766.13843,-723.97327,-496.07904,593.00588,-469.20191,-489.42220,588.74171,-658.41454,-478.70448,590.85873,-478.66993,-477.67842,592.47299,-638.19393,6.04000000,-22.40363640,0.68048454,-1.71200400,-0.42249881,0.65224813,-0.56208930,87.79311146,6.71807633,3.08763996,86.87937407,1.51633113,20.53735745,-21.72880009,-7.49999987,87.89767925,-13.23550884,1.46654798,86.68596401,1.51295549,25.34799889,5.37679757,-7.49999987,-17.59562948,8.43323106,-0.71924610,19.71117915,-15.50739653,1.99182140,124.90251756,99.88386648,22.01325796,-19.46624274,8.22067394,116.15445369,97.68568031,6.04000000,0.01490277,0.01861655,0.03885083
606,6.05000000,-157.18277,429.59850,-439.62705,-122.00176,321.15497,-463.60935,-280.07392,88.37641,-466.21712,-337.15994,50.60366,-513.53528,-175.87572,41.96974,-433.55185,-139.53411,57.24687,-477.67972,-170.90457,440.38740,-802.64918,-124.71137,329.28739,-766.31583,-298.51888,93.31633,-784.44636,-349.55605,54.19491,-742.04457,-185.67005,36.47401,-808.12108,-145.61247,55.26592,-755.65167,-169.00119,218.93780,-475.08723,-171.34040,335.13828,-406.95948,-232.44372,241.62407,-423.40305,-176.02456,370.24212,-829.44300,-226.39082,258.96022,-837.73019,-383.98892,627.10111,-398.58540,-289.48695,589.99740,-413.68192,-279.75044,529.24012,-381.67501,-423.45786,525.31203,-371.55757,-314.93522,486.00827,-381.05944,-400.93570,617.27996,-766.56694,-275.78948,579.96214,-781.08682,-451.08346,518.38623,-789.50970,-315.60391,480.81396,-809.68602,-388.21416,647.92948,-442.79008,-548.09317,734.73854,-512.19893,-383.55106,645.59673,-684.03191,-547.02486,735.86042,-624.34936,-299.54104,1116.88489,-500.78760,-243.09267,1062.26120,-354.61828,-206.06631,1101.99185,-632.42481,-200.67957,1015.20755,-484.60629,-189.57380,1019.18680,-517.00324,-266.68505,938.64309,-290.76439,-400.00026,768.75990,-333.22580,-365.57234,778.76587,-258.36409,-246.31726,776.22802,-279.88728,-155.30737,792.40558,-318.38545,-147.81867,757.21952,-307.92162,-208.10002,983.69542,-734.39613,-318.06751,811.71652,-771.85395,-280.65860,839.68298,-834.71600,-184.20505,818.71855,-790.92270,-92.45906,799.52267,-707.99969,-85.86180,771.92814,-723.80893,-491.14823,601.36133,-467.53701,-484.75319,595.84695,-656.72439,-473.79928,598.10253,-477.79765,-472.28151,599.69622,-637.04140,6.05000000,-22.32279832,0.32452668,-1.82760262,-0.41747817,0.65973726,-0.56101776,86.40946751,6.96216573,2.80249829,85.71319170,1.49597741,20.72724877,-21.83565368,-7.49999987,86.71105908,-13.34568614,1.80791015,85.74036593,1.49645169,25.59722269,5.40518992,-7.49999987,-17.50184236,8.76065824,-0.79338469,19.12848832,-14.94499717,2.00106632,124.68122604,99.97227406,20.65481827,-18.36190698,6.82310128,116.20103626,97.71062629,6.05000000,0.01434902,0.01826740,0.03759163
607,6.06000000,-155.92645,429.51548,-439.33033,-121.23032,320.61191,-463.24673,-280.04356,88.32601,-466.14362,-337.14855,50.56255,-513.50799,-175.91827,41.85530,-433.34328,-139.54252,57.26134,-477.47316,-168.95316,440.34392,-801.14511,-123.58234,328.85156,-765.06524,-298.38522,93.56571,-784.28998,-349.37491,54.49553,-742.54142,-185.61169,36.56965,-808.15257,-145.55729,55.27352,-755.59123,-168.59943,218.52744,-474.83515,-170.52338,334.67881,-406.42897,-231.45344,240.95778,-423.42495,-174.66912,370.06374,-828.31580,-225.47934,259.12128,-837.02279,-378.66351,631.91106,-398.07715,-283.69637,592.34203,-413.22447,-276.27833,531.70436,-381.25159,-420.14184,530.86827,-371.10680,-312.48118,489.31098,-380.60829,-395.26655,622.48110,-765.64587,-270.88674,582.38881,-780.06868,-447.39771,524.35277,-788.29329,-312.75312,484.06867,-808.26946,-383.13938,656.15799,-441.66939,-543.07893,742.82383,-511.14985,-378.74041,652.45661,-682.73456,-541.72576,743.97426,-623.39110,-296.98224,1125.47458,-500.33246,-241.34527,1070.99310,-353.61038,-204.17321,1110.28431,-633.27383,-197.79257,1024.79260,-483.89071,-186.54436,1028.89299,-516.32248,-265.52853,946.61559,-290.27748,-398.81011,777.32410,-335.21599,-364.79646,786.57794,-260.18016,-245.45464,783.65631,-280.95307,-154.06875,799.67122,-318.94882,-146.91315,764.25314,-308.74584,-208.22178,991.05999,-734.68942,-318.66355,818.33507,-767.38940,-282.60337,845.70346,-831.33448,-185.14147,824.55742,-789.31799,-92.05326,805.78332,-707.86336,-85.87866,778.18129,-723.74107,-486.32690,609.69505,-466.02079,-480.08684,603.33219,-655.18885,-469.00167,605.56337,-476.87763,-467.08318,607.19334,-636.00588,6.06000000,-22.26588792,0.11536228,-1.91714994,-0.41249378,0.66738004,-0.55994218,85.04277266,7.19389740,2.69629768,84.49755369,1.47476052,20.84791152,-21.99879827,-7.49999987,85.45616051,-13.38693705,1.99437451,84.68392677,1.47801335,25.70004087,5.37357130,-7.49999987,-17.27095612,8.90254751,-0.89974521,18.39065253,-14.35907669,1.99346725,124.41855457,100.04600076,19.31013048,-17.30959614,5.65461072,116.14777504,97.75997890,6.06000000,0.01374989,0.01788197,0.03619395
608,6.07000000,-154.80364,429.45957,-439.13914,-120.58207,320.23035,-463.01540,-280.02946,88.33105,-466.14841,-337.16843,50.51360,-513.55098,-175.93889,41.77159,-433.15102,-139.54995,57.34713,-477.21234,-167.10282,440.47921,-799.67842,-122.64862,328.48128,-763.80546,-298.26758,93.78139,-784.17201,-349.16535,54.99634,-742.77570,-185.61563,36.53727,-808.08307,-145.49455,55.26694,-755.58518,-168.21809,218.19588,-474.84456,-169.69891,334.25000,-405.96872,-230.98534,240.90685,-422.78089,-173.57800,370.00939,-827.01400,-224.81406,259.31764,-836.26312,-373.25153,636.90498,-397.64219,-278.56111,595.09695,-412.66197,-272.95934,534.45529,-380.50830,-416.90128,536.62048,-370.74285,-310.11786,492.74838,-380.12589,-389.63727,627.88128,-764.60456,-266.08655,584.99190,-778.79922,-443.72380,530.74913,-787.52893,-309.91932,487.59385,-807.06830,-378.37076,663.60080,-440.62284,-537.95531,751.04678,-509.80894,-373.67366,659.68466,-681.40196,-536.43078,752.42557,-622.46146,-294.63252,1134.42158,-500.04514,-239.82176,1079.99315,-352.66614,-202.65865,1119.04828,-633.85619,-195.04344,1034.62896,-483.28980,-183.73573,1038.93188,-515.62574,-264.68537,955.02709,-289.82617,-398.00341,786.35409,-337.44144,-364.50882,794.93615,-261.88560,-245.07654,791.53552,-282.03440,-153.33596,807.24359,-319.60423,-146.46676,771.67545,-309.84675,-208.73830,999.01376,-734.98089,-318.78994,826.54419,-762.64885,-284.86827,852.74091,-828.58531,-186.46355,831.15265,-787.81050,-92.13163,812.42097,-707.62830,-86.36920,784.87104,-723.79234,-481.84501,617.67150,-464.87939,-475.46699,611.26975,-654.04182,-464.39840,613.16119,-476.00395,-462.24743,615.10492,-634.94221,6.07000000,-22.33571063,0.11822072,-1.98538923,-0.40753222,0.67492823,-0.55888336,83.82490230,7.35104609,2.81396911,83.28680135,1.45362891,20.92510718,-22.12249892,-7.49999987,84.23216488,-13.35975416,1.93930452,83.52208762,1.45773543,25.67808814,5.29950050,-7.49999987,-16.79688904,8.85276109,-0.92373188,17.36667673,-13.80481958,1.91196522,124.29558869,100.08149650,18.05373553,-16.40052409,4.85411472,115.99435750,97.79480981,6.07000000,0.01311883,0.01746680,0.03464884
609,6.08000000,-153.78699,429.52240,-438.95030,-120.06471,319.98017,-462.89221,-280.02158,88.37479,-466.06034,-337.18630,50.49960,-513.61357,-175.94753,41.75787,-433.00731,-139.55728,57.37786,-477.01270,-165.38891,440.71803,-797.99790,-121.92348,328.20047,-762.64332,-298.19984,93.93434,-784.04566,-348.94790,55.51509,-742.83860,-185.67085,36.46301,-807.98113,-145.43718,55.23889,-755.60975,-167.84268,217.98627,-475.02930,-168.88821,333.86867,-405.62871,-230.77737,241.22482,-421.80536,-172.69991,370.14027,-825.60517,-224.40283,259.60646,-835.28862,-367.76168,641.97844,-397.17002,-274.08631,598.13328,-412.02379,-269.85737,537.56314,-379.49645,-413.74210,542.55852,-370.38613,-307.85704,496.38294,-379.57513,-383.97147,633.28903,-763.36382,-261.28473,587.77739,-777.62134,-440.03446,537.43707,-786.70753,-307.12233,491.28844,-805.93205,-373.85479,670.71320,-439.58642,-532.86201,759.55201,-508.59336,-368.62275,667.24120,-679.86691,-531.18607,761.15434,-621.55422,-292.61861,1143.70561,-499.46452,-238.46656,1089.15336,-351.49213,-201.46471,1128.26654,-634.18057,-192.80145,1044.23966,-483.42339,-181.08022,1049.42371,-514.97863,-264.14237,963.87069,-289.35392,-397.51820,795.98764,-339.51865,-364.68426,803.80566,-263.44072,-245.01750,799.87542,-283.12273,-153.07666,815.14357,-320.41770,-146.45345,779.49802,-311.02007,-209.60942,1007.48181,-734.99673,-318.58737,836.02267,-757.88525,-287.40831,860.40201,-825.87427,-188.07556,838.61993,-786.44984,-92.61017,819.54076,-707.30884,-87.26493,791.86555,-723.51677,-477.71614,625.63655,-463.93668,-470.95015,619.55373,-653.09564,-460.06096,621.13749,-475.08580,-457.70773,623.38784,-633.69176,6.08000000,-22.43526610,0.18612202,-2.07087713,-0.40259635,0.68257332,-0.55776580,82.64685223,7.49990912,2.99428621,82.04799034,1.43200758,20.92805101,-22.21847426,-7.49999987,82.99663290,-13.30385678,1.83853265,82.29945293,1.43639643,25.60463847,5.13514717,-7.49999987,-16.24311643,8.71271963,-0.91594345,16.19064388,-13.27690023,1.81455882,124.25418343,100.12074569,16.77454665,-15.52566384,4.15565048,115.82976901,97.84553744,6.08000000,0.01251732,0.01706167,0.03291058
