time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,Frame#,Time,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,time,total_squared_error,marker_error_RMS,marker_error_max
3.12000000,-19.82460731,-1.06730961,-5.85504831,-0.44846693,0.56870891,-0.59873401,101.24138352,-1.06025211,-0.26307224,99.22083200,1.73173020,21.81387658,1.48040241,102.85813157,-13.05904102,5.30749385,100.86284545,1.76038875,24.13210714,5.10435063,-31.69357821,-1.86323240,6.25116724,134.80297541,-2.60184043,76.24950371,104.69637819,113.01156298,136.24555444,-3.90052562,92.37819401,101.85435394,110.81767542,313,3.12000000,-158.02887,459.09186,-402.76257,-137.69878,340.00777,-417.09298,-263.90663,87.67774,-431.38409,-327.21362,56.73758,-474.95168,-153.34710,40.39359,-405.67760,-114.15346,62.83843,-458.16424,-144.31930,459.56539,-800.97357,-134.61939,305.94987,-794.13030,-253.35763,82.68703,-783.84104,-324.21312,52.12327,-746.37851,-136.94389,32.96056,-810.62774,-106.39272,55.54035,-756.60660,-174.80510,231.47867,-425.41074,-203.33789,357.91794,-384.31298,-247.84846,251.87869,-388.15296,-212.67070,338.81438,-819.71814,-247.79256,220.21425,-819.87310,-337.84223,542.17349,-397.28676,-231.44819,531.63402,-414.79507,-207.63284,476.88614,-380.27496,-345.18924,433.16000,-408.03602,-232.35391,425.77694,-404.29146,-341.92048,539.43665,-802.21934,-203.35495,522.19652,-790.59272,-354.32291,434.06524,-810.10838,-224.33588,417.49874,-803.95595,-434.77446,577.57799,-487.04438,-583.28481,642.86971,-568.88112,-407.91324,564.93338,-712.21052,-576.70396,636.60548,-667.59645,-270.14964,978.83033,-602.97739,-214.06444,937.04737,-489.52165,-226.07162,943.45912,-727.98862,-193.70363,864.67426,-579.75059,-192.16836,864.00474,-627.12013,-35.39731,884.87257,-452.90823,33.35427,798.94873,-419.08832,42.15086,875.70437,-418.61492,2.81090,869.55289,-505.55058,-16.02754,858.20117,-652.53634,12.23632,884.62439,-650.06193,-142.88128,927.24487,-780.69817,24.29159,811.06393,-818.07818,36.92016,883.44172,-795.90092,35.73685,868.77982,-714.77819,-6.03625,802.56085,-576.07966,17.54704,825.13535,-569.89043,-510.21786,504.54135,-503.43176,-497.85698,494.11172,-702.92427,-506.48786,525.90796,-519.82881,-496.53705,516.43649,-669.09313,3.12000000,0.01293226,0.01734215,0.06468080
3.13000000,-20.67420927,-1.03299151,-5.86048159,-0.44459422,0.57095159,-0.59847335,101.48216430,-0.80316662,-0.14452550,98.94595494,1.72693270,22.06578960,1.32609996,103.04513555,-12.96803088,5.37270874,100.55687322,1.75504852,24.41489035,5.07997767,-31.05174502,-1.90150414,6.04886330,135.76859992,-2.55262483,76.03102288,104.46224778,113.01170074,137.15015197,-3.91402151,92.07690272,101.50772739,110.78480735,314,3.13000000,-154.82741,458.53857,-404.40280,-135.23726,339.31988,-418.37951,-263.68608,87.92574,-431.54181,-327.02455,56.79360,-475.52895,-153.25394,40.63168,-405.77752,-114.03675,62.66097,-458.47304,-141.61829,458.55609,-800.13873,-133.06003,304.93208,-793.68902,-253.22491,82.39296,-784.01934,-324.14672,52.08519,-746.70655,-136.97303,32.86032,-810.72505,-106.44128,55.41166,-756.79011,-173.31780,230.81484,-426.59283,-200.89777,357.94318,-385.59596,-246.25444,251.99435,-388.75454,-210.83780,338.43931,-818.69956,-246.97606,220.35633,-819.85559,-334.01906,543.32099,-397.69026,-227.67232,531.51709,-415.79055,-204.23497,476.91833,-381.48807,-342.44352,434.55402,-408.90027,-229.70455,426.26190,-405.16192,-338.56751,540.27740,-801.60609,-200.13782,521.56706,-789.61894,-351.96445,435.02137,-809.07678,-222.22787,417.18828,-803.37617,-431.05367,578.94554,-486.96944,-578.10366,647.16665,-568.52442,-404.23363,566.53321,-711.67738,-571.53392,640.90365,-667.50780,-263.50584,981.59166,-603.18731,-207.90840,939.71594,-490.39739,-219.92349,945.14629,-728.07667,-188.47223,866.43807,-579.68420,-186.53354,865.01209,-626.94167,-29.05807,890.55988,-452.83952,41.02816,806.35501,-418.48606,48.52318,882.75694,-418.34383,9.41819,876.13433,-505.45504,-8.52852,863.93566,-652.02550,19.25549,890.90850,-649.99774,-136.97174,929.93535,-780.94661,32.02799,816.36190,-817.42179,43.68151,888.99077,-795.76800,42.91535,875.03751,-714.74218,2.42955,808.64128,-575.36957,25.59865,831.63268,-569.36065,-507.75102,507.34050,-503.44712,-495.30178,497.20999,-702.94881,-503.61317,529.01755,-519.82589,-493.72743,519.59280,-668.78531,3.13000000,0.01295080,0.01735458,0.06511281
3.14000000,-21.42159227,-0.86043914,-5.76124217,-0.44068709,0.57353174,-0.59827640,101.66641059,-0.59343743,0.17950247,98.77236294,1.72390294,22.42138751,0.92131298,103.03032981,-12.73589539,5.27917801,100.20794773,1.74895862,24.93465498,5.01091989,-30.44339052,-2.06272680,5.69637542,136.83083526,-2.64294741,76.17973825,104.28307100,113.07305280,138.12766307,-3.88254643,92.20039124,101.19942823,110.81809868,315,3.14000000,-151.38192,457.83659,-406.14501,-132.68858,338.64919,-419.66136,-263.37013,88.25684,-431.73679,-326.86289,56.97927,-475.96003,-153.16569,40.91408,-405.89157,-113.93705,62.41413,-458.83744,-138.73958,457.54807,-799.05141,-131.34576,303.91116,-793.12948,-253.11317,82.20753,-784.13852,-324.09411,52.14372,-746.98386,-136.99783,32.82016,-810.82895,-106.50788,55.33502,-756.90422,-171.74147,230.26574,-427.74316,-198.37507,357.97145,-386.97488,-244.49621,252.41311,-389.61111,-208.85082,338.05641,-817.84288,-246.02868,220.40554,-819.52708,-329.69750,544.90681,-398.22929,-223.59176,531.50451,-416.89188,-200.50105,477.01061,-382.74607,-339.45278,436.10030,-409.65965,-226.84425,426.87603,-406.18762,-334.66320,541.60288,-800.97601,-196.47537,521.36097,-788.77748,-349.29480,436.54485,-808.16051,-219.80539,417.14334,-802.65007,-427.40207,580.92071,-486.79601,-573.23162,651.59374,-567.96583,-400.92277,569.26694,-711.32042,-566.65153,645.49189,-667.33534,-257.44001,984.90948,-603.51327,-202.24830,943.07702,-491.12194,-214.24549,947.48160,-728.25913,-183.56511,868.95054,-579.69369,-180.99750,866.15518,-626.82210,-23.17566,896.67034,-452.80543,48.15808,814.06601,-417.98023,54.38896,890.23290,-418.04993,15.61160,883.03668,-505.29728,-1.39941,869.94743,-651.45776,25.83503,897.42461,-649.94488,-131.29774,933.21479,-781.08848,39.21657,821.91585,-816.57392,49.98259,894.88262,-795.78808,49.64162,881.50139,-714.44430,10.61933,814.85706,-574.48501,33.38986,838.23869,-568.66418,-505.06917,510.49898,-503.56427,-492.66239,501.03507,-703.10109,-500.74088,532.49326,-519.83591,-490.88719,523.35542,-668.64179,3.14000000,0.01291550,0.01733091,0.06540113
3.15000000,-21.90071246,-0.83950502,-5.70980243,-0.43661698,0.57720491,-0.59805075,101.39589573,-0.32846660,0.38523975,98.41002351,1.71757893,22.55294254,0.78936467,102.71574756,-12.55383455,5.31360298,99.80940625,1.74200276,25.10548795,4.97063855,-30.02920513,-2.08621948,5.42708643,137.41499277,-2.69467417,76.01961379,104.13743160,113.07114985,138.62677320,-3.95657095,92.02875726,100.86540690,110.79073504,316,3.15000000,-147.77353,456.89718,-407.92330,-130.08276,337.74254,-420.87270,-262.99008,88.48576,-432.08395,-326.80288,57.24490,-475.96566,-153.10748,41.11293,-405.92799,-113.86940,62.11488,-459.10558,-135.60726,456.81671,-797.99451,-129.51179,302.89600,-792.41746,-253.01810,82.11211,-784.01278,-324.08077,52.24069,-747.09342,-136.99430,32.81644,-810.88555,-106.54230,55.24707,-756.87503,-170.07251,229.76635,-428.67853,-195.59826,357.82762,-388.44197,-242.73390,252.99725,-390.74600,-206.70021,337.85713,-817.27820,-244.92170,220.32655,-818.76456,-325.23844,546.24979,-399.00692,-219.20419,531.62589,-418.05806,-196.38600,476.84910,-384.11399,-336.14292,437.78975,-410.38743,-223.72034,427.39848,-407.26492,-330.29557,543.41549,-800.13070,-192.44789,521.57945,-788.03652,-346.25892,438.61763,-807.52390,-216.96192,417.55432,-801.98562,-423.44678,583.94217,-486.78211,-568.52816,656.20382,-567.43063,-397.48020,573.01865,-710.95557,-562.03812,650.23157,-667.03062,-252.03704,988.70935,-603.82946,-197.13147,947.11848,-491.60592,-209.04307,950.47122,-728.41180,-178.90426,872.23056,-579.66431,-175.83718,868.47637,-626.90582,-17.84584,903.17684,-452.65379,54.54015,821.82931,-417.48471,59.67064,898.09656,-417.66059,21.19162,890.12415,-504.99188,5.12540,876.38064,-650.81971,31.83845,904.21608,-649.66941,-125.98107,937.15034,-781.18851,45.77895,827.73664,-815.45945,55.87163,901.13565,-795.81202,55.89402,888.05583,-713.86446,18.22784,821.15599,-573.74168,40.65494,844.85257,-568.07080,-501.72108,514.29228,-503.60031,-489.51851,505.40466,-703.17682,-497.28220,536.65378,-519.83814,-487.60306,527.74665,-668.37495,3.15000000,0.01289070,0.01731426,0.06541431
3.16000000,-21.99739470,-0.63100994,-5.51985471,-0.43240600,0.58159862,-0.59803584,100.75651580,-0.21783569,0.79280528,98.12730503,1.71264456,22.99397828,0.10376762,101.86204036,-12.26757674,5.00338580,99.36419997,1.73423245,25.69601035,4.73660955,-30.07513187,-2.31599361,4.93948173,138.33448027,-2.77246477,76.06393907,104.00672336,113.13497911,139.59356969,-3.79266517,92.18649727,100.41189391,110.83530380,317,3.16000000,-143.95298,455.85841,-409.61235,-127.46769,336.60230,-422.02787,-262.58488,88.40207,-432.70830,-326.80158,57.46861,-475.70322,-153.05392,41.15687,-405.90164,-113.78176,61.82562,-459.17721,-132.25923,456.18766,-796.85384,-127.66621,301.94182,-791.72426,-252.89068,82.09792,-783.85760,-324.09126,52.29990,-747.01478,-136.95379,32.77587,-810.87712,-106.48582,55.07398,-756.75770,-168.39717,229.18632,-429.34043,-192.70290,357.51858,-389.91021,-240.91470,253.33236,-391.94256,-204.50807,337.87862,-816.75857,-243.81863,220.26085,-817.97250,-320.59252,547.21334,-399.75260,-214.39639,531.90164,-419.22229,-192.09619,476.57413,-385.35910,-332.50236,439.45703,-411.28201,-220.44670,427.90035,-408.15580,-325.58559,545.52608,-799.03703,-188.11709,521.79837,-786.93131,-342.93097,441.00344,-806.97504,-213.83655,418.24813,-801.42430,-419.33068,587.91576,-486.88834,-563.95297,660.98104,-566.95392,-393.72300,577.33979,-710.50914,-557.63171,655.00574,-666.63445,-247.24401,993.03785,-604.19111,-192.49802,951.77497,-492.11163,-204.26731,954.29034,-728.63509,-174.41853,876.29696,-579.78056,-171.12710,872.49935,-627.01493,-13.07512,910.04905,-452.40735,60.19602,829.65052,-416.98280,64.36840,906.22829,-417.13124,26.13175,897.34057,-504.48949,10.91338,883.11565,-650.19126,37.18672,911.25010,-649.14803,-121.09492,941.65734,-781.39285,51.74135,833.90944,-814.35256,61.29453,907.61331,-795.58669,61.51891,894.81760,-713.24716,24.90552,828.05801,-573.16462,47.03940,852.00990,-567.63155,-497.87124,518.65264,-503.44502,-485.90701,510.02622,-703.04741,-493.32842,541.39682,-519.76227,-483.93344,532.51575,-667.91758,3.16000000,0.01294490,0.01735062,0.06554808
3.17000000,-22.19685574,-0.66408268,-5.46512238,-0.42807354,0.58619563,-0.59771853,100.08574724,-0.00121700,0.89844992,97.67698773,1.70478504,23.12657085,-0.09453240,101.18853795,-12.09845770,5.04528429,98.91279124,1.72635388,25.87266440,4.67256654,-29.78726850,-2.31346918,4.72102749,138.62147508,-2.81911456,75.97707422,103.98441678,113.15247844,139.90565416,-3.76952282,92.09357658,100.24924465,110.83958331,318,3.17000000,-139.93093,454.88717,-410.91206,-124.84569,335.50884,-422.96656,-262.14122,88.08926,-433.30346,-326.78831,57.53174,-475.45339,-152.97698,41.04004,-405.88125,-113.69605,61.51383,-459.12782,-128.79146,455.35753,-795.65651,-125.81363,301.00856,-791.24965,-252.68877,82.14339,-783.83812,-324.09102,52.25984,-746.88437,-136.89353,32.69702,-810.85832,-106.36096,54.82286,-756.69635,-166.80143,228.40720,-429.82987,-189.93159,357.21919,-391.15660,-239.13694,253.26043,-392.89530,-202.41801,337.84223,-815.96182,-242.70341,220.36291,-817.37799,-315.26803,548.48306,-400.39768,-209.20359,532.22634,-420.26214,-187.86649,476.36126,-386.25630,-328.65798,441.19971,-412.02615,-217.11508,428.55592,-408.82390,-320.63151,547.75703,-797.96946,-183.55215,521.78756,-785.50776,-339.50921,443.49588,-806.19987,-210.75295,418.83618,-800.69556,-415.23423,592.49978,-486.92552,-559.54571,665.97673,-566.45668,-389.81633,581.82917,-709.98338,-553.44491,659.86538,-666.18214,-243.07684,997.89907,-604.55779,-188.35286,957.05059,-492.80151,-199.93553,958.96589,-728.89945,-170.09058,881.16261,-580.02473,-166.64200,877.67414,-627.07056,-8.84592,917.26993,-452.25221,65.21059,837.68811,-416.42960,68.47985,914.49122,-416.51714,30.52692,904.76336,-503.86359,15.96481,890.07550,-649.65483,41.90305,918.54808,-648.73609,-116.65415,946.73217,-781.71316,57.11231,840.48527,-813.52457,66.10215,914.35066,-795.16793,66.46126,902.02688,-712.84310,30.54218,835.57875,-572.46239,52.38717,859.77466,-567.06145,-493.90144,523.44617,-503.04924,-482.17967,514.74580,-702.66246,-489.21878,546.49628,-519.49219,-480.17758,537.44021,-667.27782,3.17000000,0.01295320,0.01735619,0.06556571
3.18000000,-22.06188617,-0.69735416,-5.35745437,-0.42355719,0.59123093,-0.59745164,99.06737047,0.14549892,1.03989904,97.30128477,1.69822779,23.48242297,-0.62565349,100.13394749,-11.91800148,5.03872235,98.48876877,1.71895329,26.34198029,4.50864115,-29.82357276,-2.35668784,4.42854469,138.98133568,-2.94356622,75.89105442,104.00091468,113.20953466,140.33040206,-3.62718161,92.10969939,100.05276339,110.88690786,319,3.18000000,-135.84008,453.91507,-411.78971,-122.19870,334.46397,-423.73579,-261.66035,87.76363,-433.57424,-326.74749,57.39273,-475.35807,-152.91037,40.82343,-405.84551,-113.65597,61.14635,-459.12655,-125.27546,454.42715,-794.83035,-123.94046,300.04212,-790.86406,-252.39534,82.23556,-783.90458,-324.04027,52.15808,-746.88095,-136.83283,32.63567,-810.90454,-106.27841,54.56230,-756.81309,-165.31880,227.60320,-430.13432,-187.23594,356.92134,-392.07205,-237.56349,253.21157,-393.50310,-200.39011,337.59949,-815.06051,-241.40168,220.84725,-817.22097,-309.37533,550.27166,-401.10124,-203.80987,532.47118,-421.14166,-183.60626,476.03800,-386.94594,-324.77047,443.22968,-412.25847,-213.52973,429.07408,-409.59587,-315.59235,550.07411,-797.19020,-178.93533,521.76642,-784.46201,-336.16582,446.11385,-805.35470,-207.89523,419.28424,-799.89413,-410.92353,597.08973,-486.75499,-555.29012,671.27264,-565.93155,-385.69347,586.18682,-709.58578,-549.43061,665.00020,-665.77077,-239.52715,1003.35900,-605.01129,-184.73949,963.07938,-493.45925,-196.06913,964.36478,-729.23654,-166.05332,886.83512,-580.33402,-162.38717,883.55515,-627.34260,-5.22455,924.88613,-452.25459,69.51772,846.06059,-415.78509,72.03704,922.88447,-415.91847,34.34705,912.53004,-503.25348,20.29243,897.39863,-649.31496,45.98483,926.20203,-648.58990,-112.69759,952.43378,-782.09148,61.82693,847.43016,-812.86802,70.23365,921.50704,-794.77725,70.75815,909.71289,-712.67023,35.09900,843.38581,-571.54085,56.64782,867.81665,-566.23275,-489.97613,528.40575,-502.59667,-478.53817,519.54790,-702.21976,-485.06074,551.58026,-519.05387,-476.39569,542.30485,-666.69133,3.18000000,0.01296079,0.01736127,0.06569145
3.19000000,-22.10037243,-0.72617797,-5.21507423,-0.41898759,0.59634525,-0.59729079,98.17953183,0.20441678,1.15350182,96.83151050,1.69002868,23.70024128,-0.85877389,99.24020492,-11.76052822,4.98005361,97.96396039,1.70979366,26.57078761,4.48054876,-29.49071823,-2.33725657,4.14841075,138.97757712,-3.02831703,75.88146209,104.12278685,113.24714587,140.35294789,-3.51430598,92.11887946,100.05788857,110.92186282,320,3.19000000,-131.79890,452.85456,-412.42531,-119.57201,333.24382,-424.57538,-261.23323,87.47148,-433.67126,-326.67313,57.14127,-475.47751,-152.88916,40.61673,-405.75261,-113.63742,60.78922,-459.21887,-121.79937,453.53945,-794.46980,-122.06444,299.06422,-790.39557,-252.04173,82.39938,-783.99391,-323.96299,52.12549,-746.89609,-136.78144,32.61072,-811.00457,-106.21734,54.37080,-756.97277,-163.96619,227.17992,-430.03177,-184.44275,356.48417,-392.73899,-235.97982,253.39415,-393.93553,-198.26044,337.34602,-814.48289,-239.90832,221.62273,-817.57374,-303.46857,552.14224,-401.70671,-198.27942,532.64791,-421.89058,-179.25602,475.74018,-387.37447,-320.82195,445.43601,-412.42209,-209.45303,428.84017,-410.77812,-310.62444,552.53230,-796.78532,-174.44205,521.92065,-784.17017,-332.96877,448.91261,-804.66109,-205.21154,419.84203,-799.41833,-406.17485,601.61448,-486.35759,-551.12599,676.94007,-565.38825,-381.56296,590.85959,-709.56221,-545.45006,670.58221,-665.43608,-236.50432,1009.55251,-605.70019,-181.64560,969.93718,-493.84424,-192.63420,970.49302,-729.77324,-162.43999,893.32533,-580.79956,-158.52501,890.20545,-627.81868,-2.08667,932.96988,-452.20705,73.08034,854.75810,-415.16269,75.12563,931.54407,-415.38726,37.57722,920.68950,-502.76692,23.90081,905.12267,-649.00586,49.38827,934.13776,-648.36843,-109.27695,958.77413,-782.40842,65.86988,854.77816,-812.24170,73.79210,929.06271,-794.43046,74.41959,917.62018,-712.51297,38.62337,851.55620,-570.63128,59.90712,876.18160,-565.37618,-485.94421,533.50648,-502.31422,-474.97020,524.74393,-701.96754,-480.90150,556.66709,-518.59871,-472.51463,547.27175,-666.44044,3.19000000,0.01280456,0.01725632,0.06545354
3.20000000,-21.98004739,-0.72379897,-4.96757018,-0.41439394,0.60215583,-0.59726707,97.08197964,0.13828913,1.29765113,96.34048134,1.68145860,24.05446828,-1.17175258,98.09590013,-11.51824607,4.79019938,97.34418279,1.69897650,26.89251241,4.44015841,-29.27436841,-2.33424035,3.73095344,138.84377024,-3.17231333,75.84237520,104.33941372,113.29020245,140.31097312,-3.38528814,92.13243523,100.05472840,110.96356219,321,3.20000000,-127.86494,451.80311,-412.90113,-117.03528,331.93766,-425.39651,-260.94583,87.28440,-433.77196,-326.56561,56.99021,-475.69123,-152.88096,40.53409,-405.64722,-113.63434,60.54191,-459.28400,-118.53427,452.57264,-794.18879,-120.17241,298.18044,-790.07031,-251.69221,82.60490,-784.02060,-323.92702,52.22385,-746.70027,-136.74501,32.60331,-811.08202,-105.98662,54.32109,-756.91221,-162.68305,227.12869,-429.62588,-181.57190,355.92127,-393.27726,-234.15038,253.51274,-394.29006,-196.01598,337.22228,-814.29342,-238.45471,222.17527,-817.93859,-297.73359,553.97429,-401.79794,-192.65026,532.83796,-422.43392,-175.06490,475.79950,-387.29607,-316.82233,447.69689,-412.94924,-205.26357,428.17226,-411.98497,-305.73446,555.08596,-796.70243,-170.09901,522.11088,-784.23688,-329.91937,451.85295,-804.00052,-202.65890,420.51619,-799.16624,-401.30702,606.70469,-485.91292,-546.96111,683.06610,-564.77184,-378.20233,596.45385,-709.50443,-541.40412,676.69930,-665.06349,-233.98037,1016.54202,-606.58646,-179.01783,977.61240,-493.98084,-189.61435,977.53364,-730.51160,-159.18383,900.70265,-581.48583,-155.01297,897.81277,-628.23335,0.96609,941.52264,-451.91267,76.00546,863.81279,-414.58138,77.77423,940.62874,-414.97559,40.38636,929.23666,-502.39888,26.82577,913.19728,-648.43596,52.14358,942.26873,-647.88948,-106.33814,965.83097,-782.62622,69.32862,862.65692,-811.75281,76.84323,936.95655,-794.00813,77.40070,925.73905,-712.23023,41.59404,860.11956,-570.04126,62.64214,884.91520,-564.83161,-481.86118,539.16431,-502.01687,-471.65678,530.61532,-701.71962,-476.94908,562.29410,-518.20082,-468.74949,552.89979,-666.18914,3.20000000,0.01263862,0.01714414,0.06497011
3.21000000,-22.05949154,-0.81240966,-4.80060076,-0.41003913,0.60832435,-0.59689860,96.09888119,0.17311072,1.31702859,95.64610731,1.66933949,24.19156903,-1.25666560,97.12453630,-11.38271351,4.71050449,96.56187168,1.68532259,27.01151031,4.43901030,-28.78618490,-2.25937020,3.49826810,138.65237788,-3.25315873,75.92389973,104.50189203,113.31200012,140.14535447,-3.30806917,92.24716479,100.10779529,110.98949153,322,3.21000000,-124.08567,450.82702,-413.27257,-114.63336,330.85409,-425.76687,-260.75398,87.38954,-433.81167,-326.47758,57.11730,-475.70526,-152.85294,40.63084,-405.58859,-113.64366,60.46011,-459.23807,-115.58863,451.49405,-793.76151,-118.29468,297.46615,-790.07574,-251.38060,82.72507,-783.82361,-323.92472,52.39364,-746.41717,-136.72239,32.60132,-811.11468,-105.59614,54.41310,-756.72795,-161.33528,226.92803,-429.40497,-178.78342,355.31854,-393.63227,-232.25274,253.49793,-394.50571,-193.83402,337.08300,-814.17140,-237.16637,222.29046,-817.91964,-291.96104,556.24294,-401.33654,-187.18763,533.00058,-422.56714,-171.01526,475.76097,-387.18281,-312.99872,450.23506,-413.43064,-201.66181,428.13225,-412.60405,-300.82282,557.69938,-796.83566,-165.83476,522.17739,-784.19733,-326.98234,454.94725,-803.29026,-200.31646,421.18500,-798.73902,-396.73149,612.74113,-485.64000,-542.71008,689.71702,-563.99641,-375.52369,602.72162,-708.88185,-537.25351,683.39906,-664.59997,-231.93228,1024.41329,-607.48684,-176.77561,986.24241,-494.04475,-187.03660,985.55833,-731.28286,-156.20856,909.08421,-582.23349,-151.76561,906.40625,-628.56418,3.91116,950.57218,-451.45665,78.37985,873.38944,-413.86403,80.04828,950.18514,-414.70388,42.92045,938.20686,-502.06047,29.15591,921.72500,-647.79154,54.34460,950.77400,-647.38154,-103.75921,973.77592,-782.83446,72.28580,871.13666,-811.47114,79.33522,945.35946,-793.54504,79.72873,934.34080,-711.85961,44.47148,868.79991,-569.78715,65.26861,893.76716,-564.63057,-477.95022,545.64740,-501.41637,-468.62619,537.04841,-701.16016,-473.17711,568.67323,-517.87410,-465.16861,559.40120,-665.51891,3.21000000,0.01247645,0.01703379,0.06453811
3.22000000,-21.75767321,-0.85934107,-4.57235958,-0.40529305,0.61548750,-0.59664567,94.66364406,0.09028241,1.34933703,95.00562182,1.65816091,24.63149285,-1.56144833,95.62938005,-11.19996279,4.50476324,95.73033526,1.67080954,27.40799905,4.31123311,-28.57963803,-2.24210547,3.11531001,138.11208324,-3.40757623,75.92379650,104.87923715,113.34933207,139.76362718,-3.23489512,92.50058751,100.04487064,111.03652227,323,3.22000000,-120.56726,449.86753,-413.50686,-112.44706,329.94164,-425.75997,-260.58485,87.68013,-433.77580,-326.44090,57.45283,-475.50907,-152.83079,40.82262,-405.57319,-113.61830,60.50945,-459.14239,-112.84170,450.49927,-793.41899,-116.53064,296.82420,-790.16824,-251.09463,82.73370,-783.47786,-323.89455,52.57298,-746.29195,-136.70836,32.59751,-811.13414,-105.32261,54.52964,-756.74638,-159.95019,226.33819,-429.61198,-176.19199,354.74050,-393.56899,-230.51606,253.46794,-394.53170,-191.81834,336.80050,-814.00030,-235.97606,222.27679,-817.75789,-286.02317,559.14155,-400.71299,-182.15378,533.06760,-422.18149,-166.87015,475.13383,-387.56471,-309.51163,453.16765,-413.52691,-198.72280,428.80966,-412.80992,-295.90002,560.53739,-797.11815,-161.63102,522.21769,-784.13706,-324.11856,458.23677,-802.58863,-198.22501,421.94170,-798.19576,-392.36928,619.38090,-485.52227,-538.35210,696.89341,-563.06431,-372.31258,609.21929,-708.05873,-532.97213,690.71078,-664.15230,-230.26181,1033.14803,-608.16481,-174.81916,995.85194,-494.23856,-184.89036,994.42020,-731.84179,-153.49412,918.41497,-582.76684,-148.79477,915.88166,-628.77717,6.24359,960.23451,-451.05774,80.34292,883.52406,-413.15562,82.15511,960.12370,-414.46999,45.14116,947.66983,-501.69353,31.01626,930.78380,-647.32350,56.09605,959.86390,-646.99671,-101.48830,982.63883,-783.02467,74.72789,880.15613,-811.23346,81.31722,954.45335,-793.18026,81.57318,943.44071,-711.43201,46.91439,877.73795,-569.46908,67.46463,902.84808,-564.32367,-474.10826,552.67731,-500.74668,-465.40115,543.94051,-700.51290,-469.23854,575.47144,-517.66358,-461.40764,566.47151,-664.80167,3.22000000,0.01236469,0.01695733,0.06419981
